,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),Ivdd (A),Ivdd1v8 (A)
0,30,0,0,0,14,32.768,388980,24.31125,1.1222176244186048e-05,7.465832383720927e-06
1,30,0,0,1,14,32.768,379075,23.6921875,1.2730824401913872e-05,7.31947813397129e-06
2,30,0,0,2,14,32.768,225729,14.1080625,6.883502773972604e-06,7.145732260273975e-06
3,30,0,0,3,14,32.768,0,0.0,1.558274827586207e-07,6.6239134482758616e-06
4,30,0,1,0,14,32.768,623279,38.9549375,2.001303791469194e-05,7.238117630331755e-06
5,30,0,1,1,14,32.768,1,6.25e-05,2.0272960839160834e-06,7.059856153846155e-06
6,30,0,1,2,14,32.768,1,6.25e-05,2.1599197440476197e-06,7.00193619047619e-06
7,30,0,1,3,14,32.768,0,0.0,1.57429380952381e-07,7.044944578754583e-06
8,30,0,2,0,14,32.768,630156,39.384750000000004,2.1904901315217382e-05,7.44812114130435e-06
9,30,0,2,1,14,32.768,0,0.0,1.7717980297397756e-07,7.208233531598508e-06
10,30,0,2,2,14,32.768,0,0.0,2.0560825757575763e-07,7.219658371212122e-06
11,30,0,2,3,14,32.768,0,0.0,2.1884943773584897e-07,7.277849773584907e-06
12,30,0,3,0,14,32.768,0,0.0,1.8094988389513112e-07,7.307449138576778e-06
13,30,0,3,1,14,32.768,0,0.0,1.5239083206106875e-07,7.336618244274803e-06
14,30,0,3,2,14,32.768,586840,36.6775,2.0680650650537634e-05,8.317511397849464e-06
15,30,0,3,3,14,32.768,559372,34.96075,1.746680560344827e-05,7.971769094827594e-06
16,30,0,4,0,14,32.768,1594,0.099625,2.2138810424710437e-07,7.560758648648647e-06
17,30,0,4,1,14,32.768,54655,3.4159375,2.157938275167786e-06,7.520990000000001e-06
18,30,0,4,2,14,32.768,52292,3.26825,1.309922192592593e-06,7.153611925925924e-06
19,30,0,4,3,14,32.768,39017,2.4385625,2.06723988387097e-06,7.424340451612902e-06
20,30,0,5,0,14,32.768,83085,5.1928125000000005,2.7641453469387745e-06,7.198276530612243e-06
21,30,0,5,1,14,32.768,79333,4.9583125,4.308508388059702e-06,7.556693930348251e-06
22,30,0,5,2,14,32.768,72760,4.5475,4.0432304536082475e-06,7.377111597938149e-06
23,30,0,5,3,14,32.768,54074,3.379625,1.9029647086092711e-06,7.4567013907284766e-06
24,30,0,6,0,14,32.768,131014,8.188375,5.34976643216081e-06,7.63160834170855e-06
25,30,0,6,1,14,32.768,1,6.25e-05,2.2380462567567567e-06,7.258766148648645e-06
26,30,0,6,2,14,32.768,0,0.0,1.7883626538461536e-07,7.097775423076921e-06
27,30,0,6,3,14,32.768,55615,3.4759375,1.5706557195121947e-06,7.212446036585369e-06
28,30,0,7,0,14,32.768,1,6.25e-05,1.389779692810458e-06,7.159471372549022e-06
29,30,0,7,1,14,32.768,93275,5.8296875,4.332940585585585e-06,7.310590135135139e-06
30,30,0,7,2,14,32.768,69434,4.339625,1.9575819281045745e-06,7.080749607843137e-06
31,30,0,7,3,14,32.768,61450,3.840625,1.8257626564417175e-06,7.227246380368099e-06
32,30,1,0,0,7,32.768,0,0.0,1.7430065760869563e-07,7.948400923913044e-06
33,30,1,0,1,7,32.768,1992087,15926.349,0.006530984576271183,4.189691398305086e-05
34,30,1,0,2,7,32.768,1,0.008,2.9400679043478252e-06,1.0078108504347821e-05
35,30,1,0,3,7,32.768,1791988,14333.877999999997,0.0063006261904761905,3.802289523809524e-05
36,30,1,1,0,7,32.768,1,0.008,2.807704230158731e-06,9.81649179365079e-06
37,30,1,1,1,7,32.768,0,0.0,2.405493636363636e-07,9.745813534759357e-06
38,30,1,1,2,7,32.768,2849568,22779.23,0.00884347106837607,4.685055384615386e-05
39,30,1,1,3,7,32.768,2500505,20006.854000000003,0.009329036497890296,4.39712286919831e-05
40,30,1,2,0,7,32.768,0,0.0,1.9506133976833974e-07,1.0590842857142855e-05
41,30,1,2,1,7,32.768,1,0.008,2.091213621621621e-06,1.0810510135135137e-05
42,30,1,2,2,7,32.768,3453548,27615.602,0.008637654916666666,5.497652166666669e-05
43,30,1,2,3,7,32.768,3086143,24689.098,0.005150052103004294,5.2081857081545084e-05
44,30,1,3,0,7,32.768,1,0.008,1.5050285034482756e-06,1.154135931034483e-05
45,30,1,3,1,7,32.768,1,0.008,2.152687754716981e-06,1.1302085534591193e-05
46,30,1,3,2,7,32.768,104,0.513,2.8166294487179485e-06,1.1483645512820514e-05
47,30,1,3,3,7,32.768,3829410,30652.911,4.2628536554621873e-07,2.5863420588235297e-05
48,30,1,4,0,7,32.768,0,0.0,1.884972293233084e-07,8.470953984962409e-06
49,30,1,4,1,7,32.768,1,0.008,1.6531190062111789e-06,8.330275900621122e-06
50,30,1,4,2,7,32.768,1104598,8834.741999999998,0.003857923410138246,2.6053412903225804e-05
51,30,1,4,3,7,32.768,1043332,8349.847,0.003831978728813558,2.4410538983050833e-05
52,30,1,5,0,7,32.768,1,0.008,3.505690429824562e-06,9.56210935964912e-06
53,30,1,5,1,7,32.768,1827751,14609.014000000001,0.007321174177215194,3.644425400843882e-05
54,30,1,5,2,7,32.768,1883687,15070.357,0.008234979369747902,3.5326030672268884e-05
55,30,1,5,3,7,32.768,1538460,12307.827000000001,0.004516058491379309,3.2317456465517236e-05
56,30,1,6,0,7,32.768,1,0.008,3.0737888135593205e-06,1.1056991720338983e-05
57,30,1,6,1,7,32.768,2642301,21138.68,0.0052728588936170225,4.563610680851064e-05
58,30,1,6,2,7,32.768,2132315,17048.326999999997,0.0064529438842975215,3.824609710743802e-05
59,30,1,6,3,7,32.768,2059700,16481.165,0.004504228846153845,3.8392178632478636e-05
60,30,1,7,0,7,32.768,4022837,32188.722999999998,0.0066829724583333345,6.60418445833334e-05
61,30,1,7,1,7,32.768,1,0.008,1.958683453333333e-06,1.0866968666666661e-05
62,30,1,7,2,7,32.768,2797293,22365.451,0.00937705764192139,6.167552401746723e-05
63,30,1,7,3,7,32.768,2338230,18716.172,0.005188090557939916,5.418127296137336e-05
