,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),Ivdd (A),Ivdd1v8 (A)
0,10,0,0,0,14,32.768,97385,6.0865625,2.4537517414966e-06,2.627412482993197e-06
1,10,0,0,1,14,32.768,119139,7.4461875,5.255326842105263e-06,2.4790515350877193e-06
2,10,0,0,2,14,32.768,1,6.25e-05,1.870203572413793e-06,2.414017241379311e-06
3,10,0,0,3,14,32.768,0,0.0,1.708684194756555e-07,2.497950674157303e-06
4,10,0,1,0,14,32.768,195629,12.2268125,6.559187659685869e-06,2.4917623036649223e-06
5,10,0,1,1,14,32.768,1,6.25e-05,1.7416117671232867e-06,2.3868811643835613e-06
6,10,0,1,2,14,32.768,1,6.25e-05,2.183263464788731e-06,1.6254778873239442e-06
7,10,0,1,3,14,32.768,0,0.0,1.9279832911392408e-07,2.3241124177215183e-06
8,10,0,2,0,14,32.768,196304,12.269,6.934022731092435e-06,2.497113361344537e-06
9,10,0,2,1,14,32.768,0,0.0,1.8175110975609758e-07,2.7509551951219547e-06
10,10,0,2,2,14,32.768,0,0.0,2.0655299224806194e-07,2.453695620155037e-06
11,10,0,2,3,14,32.768,0,0.0,1.890442234848485e-07,2.417152727272728e-06
12,10,0,3,0,14,32.768,0,0.0,2.0940781467181466e-07,2.447191891891891e-06
13,10,0,3,1,14,32.768,0,0.0,1.9026581250000005e-07,2.0880981953125017e-06
14,10,0,3,2,14,32.768,878,0.054875,2.074701348314607e-07,2.4294266292134823e-06
15,10,0,3,3,14,32.768,181751,11.3594375,6.285518110599081e-06,2.4063375529953903e-06
16,10,0,4,0,14,32.768,0,0.0,1.885294641350212e-07,1.904109109704642e-06
17,10,0,4,1,14,32.768,13744,0.859,2.234696740740741e-06,2.3738363492063487e-06
18,10,0,4,2,14,32.768,13201,0.8250625,1.950181474683545e-06,1.982281924050633e-06
19,10,0,4,3,14,32.768,9685,0.6053125,2.0494641179487178e-06,2.0360025692307677e-06
20,10,0,5,0,14,32.768,20191,1.2619375,1.8178376265060244e-06,2.6398169638554215e-06
21,10,0,5,1,14,32.768,20273,1.2670625,2.2228938571428576e-06,2.6392160989010984e-06
22,10,0,5,2,14,32.768,18682,1.1676250000000001,2.22019872e-06,2.6462118000000023e-06
23,10,0,5,3,14,32.768,13855,0.8659375,1.8592832285714288e-06,2.762261333333335e-06
24,10,0,6,0,14,32.768,33998,2.124875,1.8985835512820527e-06,2.6941091025641027e-06
25,10,0,6,1,14,32.768,1,6.25e-05,2.6051904473684206e-06,2.7648837500000005e-06
26,10,0,6,2,14,32.768,0,0.0,2.0375889097744364e-07,2.75804590225564e-06
27,10,0,6,3,14,32.768,13904,0.869,1.7860936268656707e-06,2.729808855721392e-06
28,10,0,7,0,14,32.768,1,6.25e-05,2.8532990674846633e-06,2.6722690797546013e-06
29,10,0,7,1,14,32.768,0,0.0,1.9883998867924518e-07,2.653118490566038e-06
30,10,0,7,2,14,32.768,17299,1.0811875,1.4589919371980674e-06,2.706335893719808e-06
31,10,0,7,3,14,32.768,15405,0.9628125000000001,1.4709293543689323e-06,2.7582183980582544e-06
32,10,1,0,0,7,32.768,0,0.0,1.9382282558139534e-07,3.628478914728681e-06
33,10,1,0,1,7,32.768,109420,827.034,1.346937755882353e-05,4.37239505882353e-06
34,10,1,0,2,7,32.768,1,0.008,2.0223012733333333e-06,3.4796626666666664e-06
35,10,1,0,3,7,32.768,1,0.008,1.8990870949367093e-06,3.6866434177215186e-06
36,10,1,1,0,7,32.768,1,0.008,1.7798913548387097e-06,4.051931677419356e-06
37,10,1,1,1,7,32.768,0,0.0,1.9382060754716976e-07,4.116680830188677e-06
38,10,1,1,2,7,32.768,0,0.0,2.027547748091603e-07,4.425886984732826e-06
39,10,1,1,3,7,32.768,1,0.008,1.8531793157894738e-06,4.089439342105263e-06
40,10,1,2,0,7,32.768,0,0.0,1.9561573684210522e-07,4.455496616541354e-06
41,10,1,2,1,7,32.768,1,0.008,2.2364402857142866e-06,4.549661558441559e-06
42,10,1,2,2,7,32.768,1,0.008,2.23111244047619e-06,4.63417619047619e-06
43,10,1,2,3,7,32.768,0,0.0,1.8974369811320772e-07,4.636624641509435e-06
44,10,1,3,0,7,32.768,0,0.0,1.7514798513011143e-07,4.857102936802977e-06
45,10,1,3,1,7,32.768,1,0.008,2.1752508387096776e-06,4.862958645161291e-06
46,10,1,3,2,7,32.768,1,0.008,1.6120095517241376e-06,4.756037724137931e-06
47,10,1,3,3,7,32.768,0,0.0,1.8491776061776068e-07,5.1177399613899635e-06
48,10,1,4,0,7,32.768,0,0.0,1.5967431250000003e-07,3.222139080882353e-06
49,10,1,4,1,7,32.768,1,0.008,2.2341872666666657e-06,3.1641932666666683e-06
50,10,1,4,2,7,32.768,0,0.0,1.9665106060606063e-07,3.3414492424242437e-06
51,10,1,4,3,7,32.768,0,0.0,1.8966910780669128e-07,3.3873275464684015e-06
52,10,1,5,0,7,32.768,0,0.0,2.0751641221374038e-07,3.6018595419847324e-06
53,10,1,5,1,7,32.768,1,0.008,1.7956095693430645e-06,3.644246642335768e-06
54,10,1,5,2,7,32.768,1,0.008,1.7291111768707477e-06,3.6090334013605443e-06
55,10,1,5,3,7,32.768,0,0.0,1.889137596899225e-07,3.6257347286821707e-06
56,10,1,6,0,7,32.768,1,0.008,1.778394150326797e-06,3.7799802614379094e-06
57,10,1,6,1,7,32.768,0,0.0,1.600625622641509e-07,3.9665522641509446e-06
58,10,1,6,2,7,32.768,0,0.0,1.7801057462686564e-07,3.88714406716418e-06
59,10,1,6,3,7,32.768,0,0.0,1.8888368060836523e-07,3.8522920152091255e-06
60,10,1,7,0,7,32.768,1,0.008,1.3516263040540534e-06,4.440978513513516e-06
61,10,1,7,1,7,32.768,1,0.008,1.6860306689189195e-06,3.947198175675675e-06
62,10,1,7,2,7,32.768,0,0.0,1.7796369847328242e-07,4.235811374045802e-06
63,10,1,7,3,7,32.768,0,0.0,1.9280423018867937e-07,3.7972487169811318e-06
