,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),Ivdd (A),Ivdd1v8 (A)
0,20,0,0,0,14,32.768,242784,15.174,7.201404557692304e-06,7.149326282051284e-06
1,20,0,0,1,14,32.768,220569,13.785562500000001,6.578647505747127e-06,7.253101149425288e-06
2,20,0,0,2,14,32.768,7568,0.47300000000000003,1.4616242173913044e-06,6.9915937267080785e-06
3,20,0,0,3,14,32.768,0,0.0,1.86162751908397e-07,7.108175763358778e-06
4,20,0,1,0,14,32.768,360212,22.51325,1.2653296697674413e-05,7.266261720930235e-06
5,20,0,1,1,14,32.768,1,6.25e-05,2.2298324821428573e-06,7.140684821428572e-06
6,20,0,1,2,14,32.768,1,6.25e-05,1.6085463445945948e-06,7.101749729729732e-06
7,20,0,1,3,14,32.768,0,0.0,1.8009517110266152e-07,7.162351026615974e-06
8,20,0,2,0,14,32.768,366482,22.905125,1.1924660679611647e-05,7.3635172815533965e-06
9,20,0,2,1,14,32.768,0,0.0,2.011448167938931e-07,7.290315763358777e-06
10,20,0,2,2,14,32.768,0,0.0,1.8944881647940083e-07,7.2699810486891415e-06
11,20,0,2,3,14,32.768,0,0.0,1.987767657992567e-07,7.119428996282525e-06
12,20,0,3,0,14,32.768,0,0.0,2.0010218587360594e-07,6.895381226765795e-06
13,20,0,3,1,14,32.768,0,0.0,1.8511186792452833e-07,6.9075114339622665e-06
14,20,0,3,2,14,32.768,317482,19.842625,9.223671936305729e-06,7.742405414012736e-06
15,20,0,3,3,14,32.768,332584,20.7865,1.0818408827027025e-05,7.051217837837831e-06
16,20,0,4,0,14,32.768,0,0.0,1.7583901923076932e-07,6.8959261923076894e-06
17,20,0,4,1,14,32.768,28860,1.80375,2.3649083898305097e-06,6.983919096045198e-06
18,20,0,4,2,14,32.768,27729,1.7330625,2.125185788659793e-06,6.86516855670103e-06
19,20,0,4,3,14,32.768,20517,1.2823125,2.2083458316831694e-06,6.924874554455451e-06
20,20,0,5,0,14,32.768,43125,2.6953125,1.4512416710526317e-06,6.940723881578945e-06
21,20,0,5,1,14,32.768,42327,2.6454375,2.8822281169590645e-06,6.8112476023391806e-06
22,20,0,5,2,14,32.768,39027,2.4391875,3.256271081871344e-06,6.85856467836257e-06
23,20,0,5,3,14,32.768,28875,1.8046875,2.2105734952380956e-06,6.928711190476187e-06
24,20,0,6,0,14,32.768,75401,4.7125625,1.3251967424242427e-06,7.164739393939394e-06
25,20,0,6,1,14,32.768,1,6.25e-05,2.2287987484276736e-06,6.932125283018871e-06
26,20,0,6,2,14,32.768,0,0.0,1.7981533840304182e-07,6.896147148288966e-06
27,20,0,6,3,14,32.768,29293,1.8308125,2.141878182266011e-06,6.912958472906401e-06
28,20,0,7,0,14,32.768,1,6.25e-05,1.4611363783783788e-06,6.782552499999999e-06
29,20,0,7,1,14,32.768,48274,3.017125,1.6830694950495046e-06,7.103024950495044e-06
30,20,0,7,2,14,32.768,36810,2.300625,1.996236356807512e-06,7.071634366197185e-06
31,20,0,7,3,14,32.768,32408,2.0255,1.8471651199999995e-06,6.852386450000003e-06
32,20,1,0,0,7,32.768,0,0.0,1.851632612244897e-07,8.286770816326534e-06
33,20,1,0,1,7,32.768,1580739,12639.417,0.005282963796296297,3.4569425e-05
34,20,1,0,2,7,32.768,1,0.008,2.1871023896103888e-06,8.143230714285712e-06
35,20,1,0,3,7,32.768,1445320,11559.903,0.004889729021276592,3.184352936170213e-05
36,20,1,1,0,7,32.768,1,0.008,3.410310081967212e-06,9.42813226229508e-06
37,20,1,1,1,7,32.768,0,0.0,1.9541400543478267e-07,6.76005554347826e-06
38,20,1,1,2,7,32.768,2309106,18463.584,0.008661691931330472,3.870000643776825e-05
39,20,1,1,3,7,32.768,20,0.138,3.4101897663551397e-06,8.880686289719627e-06
40,20,1,2,0,7,32.768,0,0.0,1.5454262566844918e-07,1.0240878117647058e-05
41,20,1,2,1,7,32.768,1,0.008,3.5554065499999997e-06,1.0145120958333338e-05
42,20,1,2,2,7,32.768,2779524,22209.536000000004,0.009588193991416314,4.491706781115881e-05
43,20,1,2,3,7,32.768,2488717,19914.329999999998,0.005507497758620691,4.2576206034482735e-05
44,20,1,3,0,7,32.768,0,0.0,1.814922055555556e-07,9.254279311111112e-06
45,20,1,3,1,7,32.768,1,0.008,3.5153706896551733e-06,9.785809870689654e-06
46,20,1,3,2,7,32.768,1,0.008,3.210871308943089e-06,9.852154170731704e-06
47,20,1,3,3,7,32.768,3100467,24817.963000000003,1.956538037735848e-07,2.1024427169811324e-05
48,20,1,4,0,7,32.768,0,0.0,1.7355113178294576e-07,7.205690271317832e-06
49,20,1,4,1,7,32.768,1,0.008,2.5053407814207645e-06,7.131566393442625e-06
50,20,1,4,2,7,32.768,858519,6862.796000000001,0.00330310545045045,2.095771666666667e-05
51,20,1,4,3,7,32.768,813210,6509.138,0.0030474199578059092,1.979809156118142e-05
52,20,1,5,0,7,32.768,22,0.22999999999999998,2.299057751937984e-07,8.063944767441857e-06
53,20,1,5,1,7,32.768,1431450,11441.73,0.0051064071232876694,2.9135012785388147e-05
54,20,1,5,2,7,32.768,1492048,11935.796,0.006860712042553188,2.8472885106382987e-05
55,20,1,5,3,7,32.768,1214355,9718.724,0.004285947179487179,2.6284979914529922e-05
56,20,1,6,0,7,32.768,1,0.008,2.2784740175438608e-06,8.270767134502925e-06
57,20,1,6,1,7,32.768,2076346,16595.877000000004,0.005394074081632651,3.661419510204079e-05
58,20,1,6,2,7,32.768,1665304,13325.771,0.005528963291139239,3.094696751054854e-05
59,20,1,6,3,7,32.768,1634825,13079.916000000001,0.004519709393939394,3.154249783549783e-05
60,20,1,7,0,7,32.768,3183247,25455.287,0.007606574956140351,5.322740745614037e-05
61,20,1,7,1,7,32.768,1,0.008,3.3701647739130447e-06,8.223834930434778e-06
62,20,1,7,2,7,32.768,2218006,17733.491,0.009362841810344828,4.95445155172414e-05
63,20,1,7,3,7,32.768,1852211,14816.106,0.00524221660944206,4.378484077253218e-05
