,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),Ivdd (A),Ivdd1v8 (A)
0,0,0,0,0,14,32.768,66299,4.1436875,2.1939657414965983e-06,1.9863128367346934e-06
1,0,0,0,1,14,32.768,63314,3.957125,2.4941947151898736e-06,2.3101539873417723e-06
2,0,0,0,2,14,32.768,1,6.25e-05,2.4310122518518523e-06,1.6499065111111113e-06
3,0,0,0,3,14,32.768,0,0.0,1.8062546551724142e-07,1.6369529612068964e-06
4,0,0,1,0,14,32.768,104026,6.501625,4.676586930635839e-06,2.043391982658959e-06
5,0,0,1,1,14,32.768,1,6.25e-05,1.592382611842105e-06,2.194257565789474e-06
6,0,0,1,2,14,32.768,1,6.25e-05,2.7702207261146482e-06,1.8521901783439491e-06
7,0,0,1,3,14,32.768,0,0.0,1.7724966810344828e-07,2.3800276293103442e-06
8,0,0,2,0,14,32.768,104094,6.5058750000000005,4.156267905660377e-06,2.104481144654088e-06
9,0,0,2,1,14,32.768,0,0.0,1.997541201716738e-07,1.9209596180257517e-06
10,0,0,2,2,14,32.768,0,0.0,1.7975977578475336e-07,1.7472909192825102e-06
11,0,0,2,3,14,32.768,0,0.0,1.7199758365758744e-07,2.2197627548638124e-06
12,0,0,3,0,14,32.768,0,0.0,1.8590094690265475e-07,1.5712014867256622e-06
13,0,0,3,1,14,32.768,0,0.0,1.815451628787878e-07,2.3349451515151526e-06
14,0,0,3,2,14,32.768,0,0.0,1.7654855870445347e-07,2.183123028340082e-06
15,0,0,3,3,14,32.768,99572,6.22325,2.9196933964497054e-06,2.3008892899408277e-06
16,0,0,4,0,14,32.768,0,0.0,1.6819322222222226e-07,1.7747391388888885e-06
17,0,0,4,1,14,32.768,6486,0.405375,2.002657023668639e-06,2.1861488047337284e-06
18,0,0,4,2,14,32.768,6232,0.3895,2.105107021052631e-06,2.351894210526316e-06
19,0,0,4,3,14,32.768,4576,0.28600000000000003,1.908238612745097e-06,2.3312750049019617e-06
20,0,0,5,0,14,32.768,9337,0.5835625,1.6774208579881658e-06,2.1401375798816572e-06
21,0,0,5,1,14,32.768,9658,0.603625,2.2803303258426955e-06,2.0831633820224715e-06
22,0,0,5,2,14,32.768,8926,0.557875,2.485114287425151e-06,2.0792108922155695e-06
23,0,0,5,3,14,32.768,6568,0.41050000000000003,1.4397468548387095e-06,2.3334287634408622e-06
24,0,0,6,0,14,32.768,16435,1.0271875,2.3426460914634137e-06,1.958082371951219e-06
25,0,0,6,1,14,32.768,1,6.25e-05,2.609345168831169e-06,2.3485552597402605e-06
26,0,0,6,2,14,32.768,0,0.0,1.9525136111111126e-07,2.0477702460317455e-06
27,0,0,6,3,14,32.768,6533,0.4083125,1.6749545258215957e-06,2.33928330516432e-06
28,0,0,7,0,14,32.768,1,6.25e-05,1.8656648455882352e-06,2.101050742647058e-06
29,0,0,7,1,14,32.768,0,0.0,1.8872373764258555e-07,2.2751809961977177e-06
30,0,0,7,2,14,32.768,8404,0.52525,1.3280292681564247e-06,2.0494331620111724e-06
31,0,0,7,3,14,32.768,7249,0.45306250000000003,1.293097318435754e-06,1.9799313296089395e-06
32,0,1,0,0,7,32.768,0,0.0,2.090657676767676e-07,2.276802353535355e-06
33,0,1,0,1,7,32.768,0,0.0,1.8458060101010114e-07,2.5458588939393925e-06
34,0,1,0,2,7,32.768,1,0.008,1.6923623829787233e-06,2.842779007092198e-06
35,0,1,0,3,7,32.768,1,0.008,1.497960105263158e-06,3.079579356725146e-06
36,0,1,1,0,7,32.768,1,0.008,2.0295258823529407e-06,3.263614509803922e-06
37,0,1,1,1,7,32.768,0,0.0,2.0467475665399227e-07,3.3679006463878335e-06
38,0,1,1,2,7,32.768,0,0.0,1.4555041221374036e-07,3.5546039312977137e-06
39,0,1,1,3,7,32.768,1,0.008,1.8041507006802716e-06,3.2329570748299307e-06
40,0,1,2,0,7,32.768,0,0.0,1.8597649056603787e-07,3.651171773584903e-06
41,0,1,2,1,7,32.768,1,0.008,2.064340006756758e-06,3.7497185810810808e-06
42,0,1,2,2,7,32.768,1,0.008,1.6284316289308167e-06,3.6842099999999997e-06
43,0,1,2,3,7,32.768,0,0.0,1.8727876404494376e-07,3.757450224719102e-06
44,0,1,3,0,7,32.768,0,0.0,1.6832866409266416e-07,3.9280241312741285e-06
