,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),Ivdd (A),Ivdd1v8 (A)
0,60,0,0,0,13,32.768,4329,0.541125,3.523614787234043e-07,9.293657749999998e-06
1,60,0,0,1,13,32.768,786634,98.32925,8.566246428571432e-05,1.1227232897959181e-05
2,60,0,0,2,13,32.768,811069,101.38362500000001,0.000105883312371134,1.0782943268041236e-05
3,60,0,0,3,13,32.768,12,0.0015,1.9673134600760453e-07,8.436010190114067e-06
4,60,0,1,0,13,32.768,1306099,163.262375,0.00011655980186915885,9.538429906542058e-06
5,60,0,1,1,13,32.768,1,0.000125,2.430080521472394e-06,8.533478705521472e-06
6,60,0,1,2,13,32.768,938720,117.34,5.824676666666665e-05,8.397507692307692e-06
7,60,0,1,3,13,32.768,0,0.0,2.018994009900989e-07,7.940347227722778e-06
8,60,0,2,0,13,32.768,1293993,161.749125,7.38022259259259e-05,8.757861388888892e-06
9,60,0,2,1,13,32.768,0,0.0,2.11063011235955e-07,7.923559101123595e-06
10,60,0,2,2,13,32.768,1183395,147.924375,7.067309407407406e-05,8.74785311111111e-06
11,60,0,2,3,13,32.768,1083474,135.43425,6.34153112820513e-05,8.467203179487175e-06
12,60,0,3,0,13,32.768,0,0.0,2.0955078438661697e-07,8.373959814126386e-06
13,60,0,3,1,13,32.768,68272,8.534,4.082455439393941e-06,8.564711590909086e-06
14,60,0,3,2,13,32.768,1285751,160.718875,7.607769999999999e-05,7.055440960526315e-06
15,60,0,3,3,13,32.768,1097919,137.239875,6.513266196319018e-05,1.0257825490797543e-05
16,60,0,4,0,13,32.768,2436,0.3045,3.2281329999999997e-07,8.470469240000002e-06
17,60,0,4,1,13,32.768,145434,18.17925,1.0865287773255822e-05,8.313632790697677e-06
18,60,0,4,2,13,32.768,136806,17.10075,8.69395875308642e-06,8.369836049382715e-06
19,60,0,4,3,13,32.768,105209,13.151125,7.362240382716045e-06,8.402869999999997e-06
20,60,0,5,0,13,32.768,229627,28.703375,1.5235358962264151e-05,8.634057547169813e-06
21,60,0,5,1,13,32.768,204893,25.611625,1.3939022869955151e-05,7.931823076233188e-06
22,60,0,5,2,13,32.768,184629,23.078625,1.3086202145922739e-05,8.616768626609444e-06
23,60,0,5,3,13,32.768,139871,17.483875,9.199571044303794e-06,8.671945443037973e-06
24,60,0,6,0,13,32.768,323983,40.497875,2.0525097660818713e-05,9.511326146198833e-06
25,60,0,6,1,13,32.768,172688,21.586000000000002,1.3329329850746278e-05,8.380078258706469e-06
26,60,0,6,2,13,32.768,85,0.010625,1.9632353787878783e-07,8.64225257575757e-06
27,60,0,6,3,13,32.768,148703,18.587875,9.77044588607595e-06,8.514127151898731e-06
28,60,0,7,0,13,32.768,1,0.000125,1.256992025477707e-06,8.120234267515924e-06
29,60,0,7,1,13,32.768,252401,31.550125,1.8800057913043484e-05,8.639721902173913e-06
30,60,0,7,2,13,32.768,182811,22.851375,1.2233050857142854e-05,8.520789809523812e-06
31,60,0,7,3,13,32.768,164041,20.505125,1.0921629115577893e-05,8.457064874371858e-06
32,60,1,0,0,6,32.768,0,0.0,1.8007493650793655e-07,1.450042278835979e-05
33,60,1,0,1,6,32.768,1774955,28379.432,0.007118354061135374,6.99450519650655e-05
34,60,1,0,2,6,32.768,84,1.456,1.7074699580419578e-06,1.093043286713287e-05
35,60,1,0,3,6,32.768,1527581,24414.448,0.007480796059322036,6.047914110169488e-05
36,60,1,1,0,6,32.768,1,0.016,1.7714200535714282e-06,1.3024871428571426e-05
37,60,1,1,1,6,32.768,12,0.122,2.1276994360902264e-07,1.4692490225563911e-05
38,60,1,1,2,6,32.768,2405546,38421.92999999999,0.00744305923566879,0.00023955527770700642
39,60,1,1,3,6,32.768,2123134,34001.764,0.007423235974842767,0.0002610229652201258
40,60,1,2,0,6,32.768,0,0.0,1.9165878124999993e-07,1.462720051562499e-05
41,60,1,2,1,6,32.768,1,0.016,2.0454582375e-06,1.4500810624999995e-05
42,60,1,2,2,6,32.768,2975319,47521.14,0.006788553928571429,0.00014922883571428573
43,60,1,2,3,6,32.768,2639122,42218.696,0.0035675516339869285,0.00020381259803921583
44,60,1,3,0,6,32.768,1,0.016,2.1800235461538465e-06,1.543382230769231e-05
45,60,1,3,1,6,32.768,1,0.016,2.114427162650603e-06,1.5637412650602412e-05
46,60,1,3,2,6,32.768,716,12.108,4.5518948258706454e-06,1.64433447761194e-05
