,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),Ivdd (A),Ivdd1v8 (A)
0,50,0,0,0,13,32.768,0,0.0,1.8460265306122461e-07,5.945874280612243e-06
1,50,0,0,1,13,32.768,484021,60.502625,2.9390273893805312e-05,3.3761553539823017e-06
2,50,0,0,2,13,32.768,505010,63.12625,3.746627568527919e-05,3.2272397969543153e-06
3,50,0,0,3,13,32.768,0,0.0,1.6680641153846133e-07,3.1828430384615392e-06
4,50,0,1,0,13,32.768,804416,100.552,4.79975265217391e-05,3.3379636086956527e-06
5,50,0,1,1,13,32.768,1,0.000125,1.6225955320512824e-06,3.08884141025641e-06
6,50,0,1,2,13,32.768,251668,31.4585,1.7290013664921468e-05,3.2349342931937168e-06
7,50,0,1,3,13,32.768,0,0.0,1.8014054752851716e-07,3.127527794676807e-06
8,50,0,2,0,13,32.768,795183,99.397875,4.712741434977581e-05,3.2365649775784777e-06
9,50,0,2,1,13,32.768,0,0.0,1.6302045490196078e-07,3.1568332941176477e-06
10,50,0,2,2,13,32.768,680966,85.12075,3.8699992307692304e-05,3.359712264957265e-06
11,50,0,2,3,13,32.768,0,0.0,2.1181060674157302e-07,3.119022846441945e-06
12,50,0,3,0,13,32.768,0,0.0,1.8421959090909083e-07,3.1636632196969726e-06
13,50,0,3,1,13,32.768,0,0.0,2.0851419391634962e-07,3.1300302281368827e-06
14,50,0,3,2,13,32.768,789351,98.668875,4.659763152709359e-05,3.5015444827586214e-06
15,50,0,3,3,13,32.768,681615,85.201875,4.069548384279477e-05,3.4401378602620114e-06
16,50,0,4,0,13,32.768,70893,8.861625,1.361743692857143e-06,3.215945714285714e-06
17,50,0,4,1,13,32.768,81706,10.21325,6.915637719298251e-06,3.2572813450292397e-06
18,50,0,4,2,13,32.768,77325,9.665625,6.175030805555556e-06,3.3035705555555554e-06
19,50,0,4,3,13,32.768,59024,7.378,5.3835817391304375e-06,3.3147406763285035e-06
20,50,0,5,0,13,32.768,127777,15.972125,8.59440566438356e-06,3.30961609589041e-06
21,50,0,5,1,13,32.768,115664,14.458,7.024735064102565e-06,3.3020058333333326e-06
22,50,0,5,2,13,32.768,105081,13.135125,6.6925791870967744e-06,3.1061294193548398e-06
23,50,0,5,3,13,32.768,79627,9.953375,6.344798310502279e-06,3.1887732876712313e-06
24,50,0,6,0,13,32.768,183997,22.999625,1.2832237864077681e-05,3.1441791747572804e-06
25,50,0,6,1,13,32.768,1,0.000125,1.7690604929577471e-06,3.2198597183098595e-06
26,50,0,6,2,13,32.768,1,0.000125,2.070897829457365e-07,3.218556201550385e-06
27,50,0,6,3,13,32.768,83616,10.452,6.258651132701418e-06,3.257502227488149e-06
28,50,0,7,0,13,32.768,1,0.000125,1.456794064285714e-06,3.150075857142857e-06
