,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),Ivdd (A),Ivdd1v8 (A)
0,-20,0,0,0,14,32.768,17645,1.1028125,2.036738822916667e-06,7.374159687500002e-06
1,-20,0,0,1,14,32.768,15877,0.9923125,2.3009643694581282e-06,7.257835024630546e-06
2,-20,0,0,2,14,32.768,1,6.25e-05,1.7167071548387097e-06,6.852069612903228e-06
3,-20,0,0,3,14,32.768,0,0.0,1.8813625185185185e-07,6.864556037037039e-06
4,-20,0,1,0,14,32.768,25216,1.576,2.4341393137254895e-06,7.029053725490194e-06
5,-20,0,1,1,14,32.768,1,6.25e-05,2.0313299072847696e-06,6.827805231788081e-06
6,-20,0,1,2,14,32.768,1,6.25e-05,1.856359135714285e-06,6.700335785714288e-06
7,-20,0,1,3,14,32.768,0,0.0,1.886429018867926e-07,6.791588150943405e-06
8,-20,0,2,0,14,32.768,27625,1.7265625,1.8225751609756107e-06,6.970586243902439e-06
9,-20,0,2,1,14,32.768,0,0.0,1.927568081180813e-07,6.839076457564576e-06
10,-20,0,2,2,14,32.768,0,0.0,1.6872108955223888e-07,6.847617201492542e-06
11,-20,0,2,3,14,32.768,0,0.0,1.8336584249084245e-07,6.814654102564101e-06
12,-20,0,3,0,14,32.768,0,0.0,1.928327900763358e-07,6.8947477862595425e-06
13,-20,0,3,1,14,32.768,0,0.0,1.8679707518796988e-07,6.682942669172932e-06
14,-20,0,3,2,14,32.768,1569,0.0980625,2.4558063117870735e-07,6.72221482889734e-06
15,-20,0,3,3,14,32.768,7963,0.4976875,3.8959244214876027e-07,6.788468099173553e-06
16,-20,0,4,0,14,32.768,0,0.0,1.953239047619047e-07,6.689707399267399e-06
17,-20,0,4,1,14,32.768,2008,0.1255,1.9563128285714298e-06,6.702912999999996e-06
18,-20,0,4,2,14,32.768,3023,0.1889375,1.799945375609756e-06,6.69099951219512e-06
19,-20,0,4,3,14,32.768,1228,0.07675,1.8737863596059112e-06,6.665831822660102e-06
20,-20,0,5,0,14,32.768,1738,0.108625,1.3941683940886696e-06,6.727948571428575e-06
21,-20,0,5,1,14,32.768,2212,0.13825,2.070107281250001e-06,6.648249687500001e-06
22,-20,0,5,2,14,32.768,7953,0.4970625,2.4666238298969073e-06,6.6343950515463976e-06
23,-20,0,5,3,14,32.768,1395,0.0871875,1.21585890821256e-06,6.9377891304347854e-06
24,-20,0,6,0,14,32.768,38,0.002375,2.035159555555554e-07,6.7782211111111136e-06
25,-20,0,6,1,14,32.768,1,6.25e-05,2.7199581019108266e-06,6.814302101910827e-06
26,-20,0,6,2,14,32.768,0,0.0,1.921288143939393e-07,6.703311098484855e-06
27,-20,0,6,3,14,32.768,1307,0.0816875,1.3681368258706469e-06,6.796795024875623e-06
28,-20,0,7,0,14,32.768,1,6.25e-05,2.605009276595744e-06,6.645217588652479e-06
29,-20,0,7,1,14,32.768,0,0.0,1.8295625954198462e-07,6.72175503816794e-06
30,-20,0,7,2,14,32.768,6416,0.401,1.06723487562189e-06,6.740306368159206e-06
31,-20,0,7,3,14,32.768,1532,0.09575,1.1102597358490566e-06,6.861049716981131e-06
32,-20,1,0,0,7,32.768,0,0.0,1.982061402214022e-07,7.187156605166047e-06
33,-20,1,0,1,7,32.768,474630,3793.399,0.0017616664317180617,1.5450762114537442e-05
34,-20,1,0,2,7,32.768,1,0.008,1.7089886911764704e-06,6.964501691176474e-06
35,-20,1,0,3,7,32.768,474126,3792.927,0.0017598247196261671,1.5574609813084107e-05
36,-20,1,1,0,7,32.768,1,0.008,1.4692854640522878e-06,7.463809084967317e-06
37,-20,1,1,1,7,32.768,0,0.0,1.9522306343283576e-07,7.327477723880598e-06
38,-20,1,1,2,7,32.768,775032,6198.312,0.0028914761504424766,1.7460920353982305e-05
39,-20,1,1,3,7,32.768,1,0.008,2.155075529411764e-06,7.330750065359479e-06
40,-20,1,2,0,7,32.768,1,0.008,1.7854564695121937e-06,7.592123231707312e-06
41,-20,1,2,1,7,32.768,1,0.008,1.9055141217948717e-06,7.595690256410261e-06
42,-20,1,2,2,7,32.768,287452,2347.772,0.0011703117156862748,1.228543431372549e-05
43,-20,1,2,3,7,32.768,814338,6514.057,0.0030782881896551737,1.8917262068965523e-05
44,-20,1,3,0,7,32.768,0,0.0,2.0364694852941168e-07,7.664340220588233e-06
45,-20,1,3,1,7,32.768,1,0.008,1.585925846666666e-06,7.652159200000002e-06
46,-20,1,3,2,7,32.768,1,0.008,2.3752665748502996e-06,7.63790520958084e-06
47,-20,1,3,3,7,32.768,0,0.0,1.9738948288973386e-07,8.22194422053232e-06
48,-20,1,4,0,7,32.768,0,0.0,1.9350345724907062e-07,7.1077160966542725e-06
49,-20,1,4,1,7,32.768,1,0.008,1.4382225524475518e-06,6.901032167832166e-06
50,-20,1,4,2,7,32.768,232556,1859.9540000000002,0.0008701370515463914,1.0758925773195887e-05
51,-20,1,4,3,7,32.768,224397,1794.982,0.0008408685769230773,1.0652038888888894e-05
52,-20,1,5,0,7,32.768,0,0.0,2.0409221235521227e-07,7.26457644787645e-06
53,-20,1,5,1,7,32.768,406427,3253.5130000000004,0.001501265443037974,1.117261175949367e-05
54,-20,1,5,2,7,32.768,1,0.008,2.7756387636363643e-06,7.3012565454545425e-06
55,-20,1,5,3,7,32.768,356299,2850.2940000000003,0.0013330179638009042,1.3065523529411759e-05
56,-20,1,6,0,7,32.768,1,0.008,1.6233443223684206e-06,7.362745526315789e-06
57,-20,1,6,1,7,32.768,579433,4632.044,0.002139706323529413,1.5436331372549022e-05
58,-20,1,6,2,7,32.768,459685,3675.115,0.001729043430962342,1.3710461087866099e-05
59,-20,1,6,3,7,32.768,0,0.0,1.856677631578947e-07,7.4799377819548855e-06
60,-20,1,7,0,7,32.768,913509,7306.424999999999,0.00332700653508772,2.049177938596491e-05
61,-20,1,7,1,7,32.768,1,0.008,2.5452246582278477e-06,7.453400316455696e-06
62,-20,1,7,2,7,32.768,642461,5141.155000000001,0.0024158040990990993,1.936143873873873e-05
63,-20,1,7,3,7,32.768,541842,4334.422,0.0020174456652360512,1.78967347639485e-05
