,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),Ivdd (A),Ivdd1v8 (A)
0,-20,0,0,0,14,32.768,15069,0.9418125,2.433276306930694e-06,2.711315891089108e-06
1,-20,0,0,1,14,32.768,15389,0.9618125000000001,2.2042091015228437e-06,2.653879898477157e-06
2,-20,0,0,2,14,32.768,1,6.25e-05,2.203169342281879e-06,2.691977852348993e-06
3,-20,0,0,3,14,32.768,0,0.0,1.8373412213740467e-07,2.707374198473284e-06
4,-20,0,1,0,14,32.768,25264,1.579,2.2282677525773193e-06,2.6873431958762892e-06
5,-20,0,1,1,14,32.768,1,6.25e-05,1.87459038271605e-06,2.708945802469135e-06
6,-20,0,1,2,14,32.768,1,6.25e-05,1.5838072982456137e-06,2.620383918128655e-06
7,-20,0,1,3,14,32.768,0,0.0,1.8003932342007437e-07,2.666890929368031e-06
8,-20,0,2,0,14,32.768,25474,1.592125,1.6934668088235295e-06,2.754770882352942e-06
9,-20,0,2,1,14,32.768,0,0.0,1.90368625e-07,2.7190815234375013e-06
10,-20,0,2,2,14,32.768,0,0.0,1.7828492664092652e-07,2.716267606177606e-06
11,-20,0,2,3,14,32.768,0,0.0,1.816708345588236e-07,2.635001617647058e-06
12,-20,0,3,0,14,32.768,0,0.0,2.0786074144486686e-07,2.708159049429657e-06
13,-20,0,3,1,14,32.768,0,0.0,1.9783663076923094e-07,2.7229132692307703e-06
14,-20,0,3,2,14,32.768,0,0.0,2.1332705617977523e-07,2.668656479400749e-06
15,-20,0,3,3,14,32.768,0,0.0,1.9637658555133093e-07,2.7474905323193923e-06
16,-20,0,4,0,14,32.768,0,0.0,1.535473103448276e-07,2.728362528735631e-06
17,-20,0,4,1,14,32.768,1183,0.0739375,2.002628390243903e-06,2.678242341463412e-06
18,-20,0,4,2,14,32.768,1153,0.0720625,1.91435177e-06,2.7379123000000002e-06
19,-20,0,4,3,14,32.768,942,0.058875000000000004,1.7117377111111112e-06,2.653776166666666e-06
20,-20,0,5,0,14,32.768,1647,0.1029375,1.298615966507177e-06,2.6950488038277512e-06
21,-20,0,5,1,14,32.768,1779,0.11118750000000001,2.2437390829015547e-06,2.636859585492228e-06
22,-20,0,5,2,14,32.768,1689,0.1055625,2.1886714033149184e-06,2.692437569060773e-06
23,-20,0,5,3,14,32.768,1200,0.075,1.0799350303030299e-06,2.7046566161616138e-06
24,-20,0,6,0,14,32.768,21,0.0013125,1.8223031923076923e-07,2.7057826538461546e-06
25,-20,0,6,1,14,32.768,1,6.25e-05,2.252327453416148e-06,2.6577688198757773e-06
26,-20,0,6,2,14,32.768,0,0.0,2.2785701526717555e-07,2.712721259541984e-06
27,-20,0,6,3,14,32.768,1168,0.073,1.466389923076923e-06,2.7152266346153844e-06
28,-20,0,7,0,14,32.768,1,6.25e-05,2.089014447058823e-06,2.670228235294119e-06
29,-20,0,7,1,14,32.768,0,0.0,1.9783078039215695e-07,2.7249498039215675e-06
30,-20,0,7,2,14,32.768,2068,0.12925,1.04069142e-06,2.7275202499999993e-06
31,-20,0,7,3,14,32.768,1363,0.0851875,1.1184797912621366e-06,2.760256941747574e-06
32,-20,1,0,0,7,32.768,0,0.0,1.9840929389312964e-07,3.040040458015268e-06
33,-20,1,0,1,7,32.768,0,0.0,1.940899101123594e-07,3.076932059925093e-06
34,-20,1,0,2,7,32.768,1,0.008,2.390601370370371e-06,2.9440543827160505e-06
