,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),Ivdd (A),Ivdd1v8 (A)
0,-40,0,0,0,14,32.768,1,6.25e-05,3.2103469767441847e-06,2.5877795348837197e-06
1,-40,0,0,1,14,32.768,3098,0.193625,2.30526528095238e-06,2.5871773809523806e-06
2,-40,0,0,2,14,32.768,1,6.25e-05,3.0755133766816123e-06,2.581151076233184e-06
3,-40,0,0,3,14,32.768,0,0.0,1.8696962453531603e-07,2.5981243494423793e-06
4,-40,0,1,0,14,32.768,5614,0.350875,1.6892506666666656e-06,2.5659824378109436e-06
5,-40,0,1,1,14,32.768,1,6.25e-05,3.1999708252427196e-06,2.6072501941747585e-06
6,-40,0,1,2,14,32.768,1,6.25e-05,2.151755705882354e-06,2.498866529411765e-06
7,-40,0,1,3,14,32.768,0,0.0,1.913766098484849e-07,2.4982253030303022e-06
8,-40,0,2,0,14,32.768,5643,0.3526875,1.0806346381909548e-06,2.501959798994973e-06
9,-40,0,2,1,14,32.768,0,0.0,1.9063306367041207e-07,2.485709662921349e-06
10,-40,0,2,2,14,32.768,0,0.0,1.8868369548872184e-07,2.4986775187969935e-06
11,-40,0,2,3,14,32.768,0,0.0,1.9337993181818194e-07,2.618362159090911e-06
12,-40,0,3,0,14,32.768,0,0.0,2.0286203610108306e-07,2.5947648375451254e-06
13,-40,0,3,1,14,32.768,0,0.0,1.8436250751879705e-07,2.6630127819548863e-06
14,-40,0,3,2,14,32.768,36,0.0022500000000000003,1.9299063568773237e-07,2.6291219330855023e-06
15,-40,0,3,3,14,32.768,0,0.0,1.871322631578949e-07,2.6329507894736847e-06
16,-40,0,4,0,14,32.768,0,0.0,1.9781217625899287e-07,2.563834136690648e-06
17,-40,0,4,1,14,32.768,164,0.01025,1.3850335969387757e-06,2.5278320408163254e-06
18,-40,0,4,2,14,32.768,216,0.0135,1.402817179775281e-06,2.620775674157304e-06
19,-40,0,4,3,14,32.768,283,0.017687500000000002,1.1200114777777775e-06,2.502549277777778e-06
20,-40,0,5,0,14,32.768,221,0.0138125,9.465527474226807e-07,2.515867835051546e-06
21,-40,0,5,1,14,32.768,246,0.015375,1.6463374620253165e-06,2.541341898734177e-06
22,-40,0,5,2,14,32.768,319,0.0199375,1.6049164578313253e-06,2.5206946385542176e-06
23,-40,0,5,3,14,32.768,187,0.0116875,6.420441706161141e-07,2.5287534123222742e-06
