,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz),Freq1 (kHz)
0,40,0,0,0,6,32.768,2708,43.328,43.024
1,40,0,0,1,6,32.768,3099,49.584,49.424
2,40,0,0,2,6,32.768,2690,43.04,42.816
3,40,0,0,3,6,32.768,2839,45.424,45.392
4,40,0,1,0,6,32.768,5233,83.72800000000001,83.296
5,40,0,1,1,6,32.768,2997,47.952,43.408
6,40,0,1,2,6,32.768,262,4.192,4.192
7,40,0,1,3,6,32.768,2699,43.184,43.216
8,40,0,2,0,6,32.768,2,0.032,0.016
9,40,0,2,1,6,32.768,1,0.016,0.016
10,40,0,2,2,6,32.768,3961,63.376000000000005,63.232
11,40,0,2,3,6,32.768,3612,57.792,57.424
12,40,0,3,0,6,32.768,7841,125.456,125.2
13,40,0,3,1,6,32.768,5283,84.528,84.336
14,40,0,3,2,6,32.768,531,8.496,8.672
15,40,0,3,3,6,32.768,3658,58.528,58.288000000000004
16,40,0,4,0,7,32.768,1193,9.544,9.552
17,40,0,4,1,7,32.768,1265,10.120000000000001,10.112
18,40,0,4,2,7,32.768,694,5.5520000000000005,5.5600000000000005
19,40,0,4,3,7,32.768,734,5.872,5.872
20,40,0,5,0,7,32.768,0,0.0,0.0
21,40,0,5,1,7,32.768,0,0.0,0.0
22,40,0,5,2,7,32.768,1061,8.488,8.472
23,40,0,5,3,7,32.768,867,6.936,6.96
24,40,0,6,0,7,32.768,1941,15.528,15.528
25,40,0,6,1,7,32.768,1367,10.936,10.936
26,40,0,6,2,7,32.768,1047,8.376,8.368
27,40,0,6,3,7,32.768,1,0.008,0.016
28,40,0,7,0,7,32.768,0,0.0,0.0
29,40,0,7,1,7,32.768,0,0.0,0.0
30,40,0,7,2,7,32.768,1520,12.16,12.16
31,40,0,7,3,7,32.768,1214,9.712,9.696
32,40,1,0,0,0,32.768,24321,24904.704,24875.008
33,40,1,0,1,0,32.768,0,0.0,0.0
34,40,1,0,2,0,32.768,6269,6419.456,6437.888
35,40,1,0,3,0,32.768,18181,18617.344,18611.2
36,40,1,1,0,0,32.768,36570,37447.68,37548.032
37,40,1,1,1,0,32.768,0,0.0,0.0
38,40,1,1,2,0,32.768,31591,32349.184,32269.312
39,40,1,1,3,0,32.768,30996,31739.904000000002,31644.672000000002
40,40,1,2,0,0,32.768,10007,10247.168,10307.584
41,40,1,2,1,0,32.768,1,1.024,1.024
42,40,1,2,2,0,32.768,1,1.024,1.024
43,40,1,2,3,0,32.768,35206,36050.944,35982.336
44,40,1,3,0,0,32.768,0,0.0,0.0
45,40,1,3,1,0,32.768,511,523.264,156.672
46,40,1,3,2,0,32.768,50724,51941.376000000004,52167.68
47,40,1,3,3,0,32.768,42749,43774.976,43884.544
48,40,1,4,0,0,32.768,1246,1275.904,942.08
49,40,1,4,1,0,32.768,0,0.0,0.0
50,40,1,4,2,0,32.768,1,1.024,1.024
51,40,1,4,3,0,32.768,12204,12496.896,12510.208
52,40,1,5,0,0,32.768,0,0.0,0.0
53,40,1,5,1,0,32.768,1,1.024,1.024
54,40,1,5,2,0,32.768,20699,21195.776,21199.872
55,40,1,5,3,0,32.768,15606,15980.544,16009.216
56,40,1,6,0,0,32.768,34865,35701.76,35753.984000000004
57,40,1,6,1,0,32.768,0,0.0,0.0
58,40,1,6,2,0,32.768,24133,24712.192,24587.264
59,40,1,6,3,0,32.768,21577,22094.848,22088.704
60,40,1,7,0,0,32.768,1,1.024,1.024
61,40,1,7,1,0,32.768,0,0.0,0.0
62,40,1,7,2,0,32.768,31791,32553.984,32501.760000000002
63,40,1,7,3,0,32.768,25884,26505.216,26347.52
