,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz),Freq1 (kHz)
0,60,0,0,0,6,32.768,15028,240.448,109.072
1,60,0,0,1,6,32.768,15728,251.648,120.144
2,60,0,0,2,6,32.768,6613,105.808,105.52
3,60,0,0,3,6,32.768,6774,108.384,108.304
4,60,0,1,0,6,32.768,12815,205.04,204.672
5,60,0,1,1,6,32.768,44,0.704,0.736
6,60,0,1,2,6,32.768,9640,154.24,154.032
7,60,0,1,3,6,32.768,6652,106.432,106.4
8,60,0,2,0,6,32.768,16176,258.81600000000003,258.608
9,60,0,2,1,6,32.768,11871,189.936,171.71200000000002
10,60,0,2,2,6,32.768,9678,154.848,154.96
11,60,0,2,3,6,32.768,8745,139.92000000000002,139.66400000000002
12,60,0,3,0,6,32.768,19223,307.568,307.936
13,60,0,3,1,6,32.768,12978,207.648,207.20000000000002
14,60,0,3,2,6,32.768,5421,86.736,87.808
15,60,0,3,3,6,32.768,8860,141.76,141.424
16,60,0,4,0,7,32.768,3523,28.184,28.168
17,60,0,4,1,7,32.768,3602,28.816,28.816
18,60,0,4,2,7,32.768,2061,16.488,16.488
19,60,0,4,3,7,32.768,2160,17.28,17.256
20,60,0,5,0,7,32.768,0,0.0,0.0
21,60,0,5,1,7,32.768,0,0.0,0.0
22,60,0,5,2,7,32.768,3091,24.728,24.72
23,60,0,5,3,7,32.768,2574,20.592,20.576
24,60,0,6,0,7,32.768,5644,45.152,45.152
25,60,0,6,1,7,32.768,3944,31.552,31.544
26,60,0,6,2,7,32.768,3134,25.072,25.072
27,60,0,6,3,7,32.768,3053,24.424,24.432000000000002
28,60,0,7,0,7,32.768,0,0.0,0.0
29,60,0,7,1,7,32.768,0,0.0,0.0
30,60,0,7,2,7,32.768,4328,34.624,34.608000000000004
31,60,0,7,3,7,32.768,3565,28.52,28.512
32,60,1,0,0,0,32.768,35081,35922.944,35922.944
33,60,1,0,1,0,32.768,0,0.0,0.0
34,60,1,0,2,0,32.768,34159,34978.816,34931.712
35,60,1,0,3,0,32.768,25612,26226.688000000002,26226.688000000002
36,60,1,1,0,0,32.768,52450,53708.8,53736.448000000004
37,60,1,1,1,0,32.768,0,0.0,0.0
38,60,1,1,2,0,32.768,43651,44698.624,44761.088
39,60,1,1,3,0,32.768,42357,43373.568,43344.896
40,60,1,2,0,0,32.768,73542,75307.008,75214.848
41,60,1,2,1,0,32.768,1,1.024,1.024
42,60,1,2,2,0,32.768,1,1.024,1.024
43,60,1,2,3,0,32.768,48505,49669.12,49924.096
44,60,1,3,0,0,32.768,232,237.568,285.696
45,60,1,3,1,0,32.768,74755,76549.12,74681.344
46,60,1,3,2,0,32.768,69775,71449.6,71099.392
47,60,1,3,3,0,32.768,58753,60163.072,59870.208
48,60,1,4,0,0,32.768,27236,27889.664,27962.368000000002
49,60,1,4,1,0,32.768,0,0.0,0.0
50,60,1,4,2,0,32.768,1,1.024,1.024
51,60,1,4,3,0,32.768,17761,18187.264,18138.112
52,60,1,5,0,0,32.768,0,0.0,0.0
53,60,1,5,1,0,32.768,1,1.024,1.024
54,60,1,5,2,0,32.768,29857,30573.568,30720.0
55,60,1,5,3,0,32.768,23033,23585.792,23714.816
56,60,1,6,0,0,32.768,50525,51737.6,51947.520000000004
57,60,1,6,1,0,32.768,0,0.0,0.0
58,60,1,6,2,0,32.768,35104,35946.496,35739.648
59,60,1,6,3,0,32.768,31483,32238.592,32133.12
60,60,1,7,0,0,32.768,1,1.024,1.024
61,60,1,7,1,0,32.768,0,0.0,0.0
62,60,1,7,2,0,32.768,45120,46202.88,46443.520000000004
63,60,1,7,3,0,32.768,37390,38287.36,38401.024
