,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq0 (kHz),Freq1 (kHz)
0,120,0,0,0,6,32.768,62869,1005.904,1003.5840000000001
1,120,0,0,1,6,32.768,63526,1016.416,1016.544
2,120,0,0,2,6,32.768,56739,907.8240000000001,906.64
3,120,0,0,3,6,32.768,53975,863.6,863.504
4,120,0,1,0,6,32.768,107598,1721.568,1723.0720000000001
5,120,0,1,1,6,32.768,37748,603.968,655.184
6,120,0,1,2,6,32.768,77233,1235.728,1237.536
7,120,0,1,3,6,32.768,56050,896.8000000000001,895.088
8,120,0,2,0,6,32.768,132644,2122.304,2126.592
9,120,0,2,1,6,32.768,104915,1678.64,1673.28
10,120,0,2,2,6,32.768,80029,1280.464,1283.44
11,120,0,2,3,6,32.768,70649,1130.384,1127.808
12,120,0,3,0,6,32.768,150576,2409.216,2414.9120000000003
13,120,0,3,1,6,32.768,108716,1739.4560000000001,1736.032
14,120,0,3,2,6,32.768,98429,1574.864,1577.3600000000001
15,120,0,3,3,6,32.768,73354,1173.664,1172.128
16,120,0,4,0,7,32.768,47067,376.536,377.12
17,120,0,4,1,7,32.768,41592,332.736,332.984
18,120,0,4,2,7,32.768,26765,214.12,214.12800000000001
19,120,0,4,3,7,32.768,27023,216.184,216.0
20,120,0,5,0,7,32.768,0,0.0,0.0
21,120,0,5,1,7,32.768,0,0.0,0.0
22,120,0,5,2,7,32.768,38406,307.248,307.512
23,120,0,5,3,7,32.768,33041,264.32800000000003,264.688
24,120,0,6,0,7,32.768,67829,542.6320000000001,542.816
25,120,0,6,1,7,32.768,49240,393.92,393.696
26,120,0,6,2,7,32.768,40815,326.52,326.24
27,120,0,6,3,7,32.768,37500,300.0,299.872
28,120,0,7,0,7,32.768,0,0.0,0.0
29,120,0,7,1,7,32.768,62186,497.488,498.288
30,120,0,7,2,7,32.768,53010,424.08,424.48
31,120,0,7,3,7,32.768,44397,355.176,355.168
32,120,1,0,0,0,32.768,1,1.024,1.024
33,120,1,0,1,0,32.768,77824,79691.776,79290.368
34,120,1,0,2,0,32.768,66990,68597.76,68573.18400000001
35,120,1,0,3,0,32.768,53630,54917.12,55212.032
36,120,1,1,0,0,32.768,112411,115108.864,115771.392
37,120,1,1,1,0,32.768,0,0.0,0.0
38,120,1,1,2,0,32.768,87926,90036.224,89507.84
39,120,1,1,3,0,32.768,83516,85520.384,85302.272
40,120,1,2,0,0,32.768,148966,152541.184,153204.736
41,120,1,2,1,0,32.768,1,1.024,1.024
42,120,1,2,2,0,32.768,115491,118262.784,118346.75200000001
43,120,1,2,3,0,32.768,97312,99647.488,99173.376
44,120,1,3,0,0,32.768,178905,183198.72,182788.096
45,120,1,3,1,0,32.768,28,28.672,23.552
46,120,1,3,2,0,32.768,136005,139269.12,139138.048
47,120,1,3,3,0,32.768,115058,117819.392,117655.552
48,120,1,4,0,0,32.768,62408,63905.792,63937.536
49,120,1,4,1,0,32.768,55983,57326.592000000004,57451.520000000004
50,120,1,4,2,0,32.768,50722,51939.328,51950.592000000004
51,120,1,4,3,0,32.768,40122,41084.928,41012.224
52,120,1,5,0,0,32.768,53,54.272,38.912
53,120,1,5,1,0,32.768,1,1.024,1.024
54,120,1,5,2,0,32.768,65857,67437.568,67493.888
55,120,1,5,3,0,32.768,1592,1630.208,1772.544
56,120,1,6,0,0,32.768,113764,116494.336,115834.88
57,120,1,6,1,0,32.768,11803,12086.272,12913.664
58,120,1,6,2,0,32.768,77915,79784.96,80130.048
59,120,1,6,3,0,32.768,69759,71433.216,71797.76
60,120,1,7,0,0,32.768,1,1.024,1.024
61,120,1,7,1,0,32.768,0,0.0,0.0
62,120,1,7,2,0,32.768,96993,99320.832,99067.904
63,120,1,7,3,0,32.768,82140,84111.36,84472.832
