,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),Ivdd (A),Ivdd1v8 (A)
0,-40,0,0,0,14,32.768,3548,0.22175,8.482765067873301e-07,4.1524065158371013e-07
1,-40,0,0,1,14,32.768,1,6.25e-05,3.1515501481481486e-06,4.145344148148149e-07
2,-40,0,0,2,14,32.768,1,6.25e-05,2.994601405405405e-06,4.135757142857144e-07
3,-40,0,0,3,14,32.768,1,6.25e-05,2.883085623966943e-06,4.167935785123969e-07
4,-40,0,1,0,14,32.768,0,0.0,2.002416111111111e-07,4.224723055555555e-07
5,-40,0,1,1,14,32.768,1,6.25e-05,3.1637745736434105e-06,4.15320135658915e-07
6,-40,0,1,2,14,32.768,0,0.0,2.024745335365854e-07,4.2086541463414633e-07
7,-40,0,1,3,14,32.768,1,6.25e-05,3.0642925984555975e-06,4.1367171814671834e-07
8,-40,0,2,0,14,32.768,1,6.25e-05,3.1515816923076908e-06,4.159870807692307e-07
9,-40,0,2,1,14,32.768,1,6.25e-05,3.185410401459853e-06,4.173618321167882e-07
10,-40,0,2,2,14,32.768,6932,0.43325,1.1194976492890994e-06,4.133008720379146e-07
11,-40,0,2,3,14,32.768,0,0.0,2.0321216307692334e-07,4.243307569230769e-07
12,-40,0,3,0,14,32.768,644,0.04025,3.1297566941176464e-06,4.1362601960784296e-07
13,-40,0,3,1,14,32.768,1,6.25e-05,3.0527106765799255e-06,4.1217292936802973e-07
14,-40,0,3,2,14,32.768,0,0.0,1.924326018808776e-07,4.176129592476489e-07
15,-40,0,3,3,14,32.768,1,6.25e-05,3.164180192307691e-06,4.180706230769231e-07
16,-40,0,4,0,14,32.768,1,6.25e-05,3.165866718750001e-06,4.1429362500000006e-07
17,-40,0,4,1,14,32.768,351,0.021937500000000002,1.8504535904761914e-06,4.0952066666666693e-07
18,-40,0,4,2,14,32.768,155,0.0096875,5.22230643678161e-07,4.175582567049806e-07
19,-40,0,4,3,14,32.768,211,0.0131875,6.42857567226891e-07,4.1374093697479e-07
20,-40,0,5,0,14,32.768,0,0.0,1.817226543209877e-07,4.1869054938271593e-07
21,-40,0,5,1,14,32.768,1,6.25e-05,3.0902743258426976e-06,4.162062359550561e-07
22,-40,0,5,2,14,32.768,252,0.01575,9.563194194915253e-07,4.153608516949152e-07
23,-40,0,5,3,14,32.768,187,0.0116875,2.0194692606635078e-06,4.216888815165877e-07
24,-40,0,6,0,14,32.768,1,6.25e-05,3.1679859293680296e-06,4.129034795539036e-07
25,-40,0,6,1,14,32.768,487,0.0304375,1.3464675990783404e-06,4.1278305990783414e-07
26,-40,0,6,2,14,32.768,220,0.01375,5.968941208333335e-07,4.199294541666666e-07
27,-40,0,6,3,14,32.768,1,6.25e-05,2.6976547226562505e-06,4.197367773437501e-07
28,-40,0,7,0,14,32.768,1,6.25e-05,2.792273244094488e-06,4.1303344488188945e-07
29,-40,0,7,1,14,32.768,0,0.0,2.184528871473355e-07,4.2304122570532905e-07
30,-40,0,7,2,14,32.768,1460,0.09125,5.199947444933919e-07,4.117739955947136e-07
31,-40,0,7,3,14,32.768,1035,0.0646875,7.559170239234447e-07,4.3206596650717724e-07
32,-40,1,0,0,7,32.768,1,0.008,1.972556621794872e-06,2.3040858333333325e-07
33,-40,1,0,1,7,32.768,0,0.0,1.9284463133640553e-07,4.342829769585252e-07
34,-40,1,0,2,7,32.768,0,0.0,2.070625525114154e-07,4.440242557077624e-07
35,-40,1,0,3,7,32.768,0,0.0,1.8590096846846836e-07,4.20861608108108e-07
36,-40,1,1,0,7,32.768,0,0.0,1.8091079310344833e-07,9.725866798029553e-07
37,-40,1,1,1,7,32.768,0,0.0,1.6760981220657284e-07,4.922909248826291e-07
