,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),Ivdd (A),Ivdd1v8 (A)
0,-30,0,0,0,14,32.768,7710,0.481875,1.2103764313725488e-06,4.630659673202616e-07
1,-30,0,0,1,14,32.768,1,6.25e-05,1.9419585555555557e-06,2.4037738383838386e-07
2,-30,0,0,2,14,32.768,4,0.00025,1.439224603448275e-06,2.703830603448276e-07
3,-30,0,0,3,14,32.768,1,6.25e-05,2.3469598222222228e-06,4.687662666666664e-07
4,-30,0,1,0,14,32.768,0,0.0,1.661758407079646e-07,4.0675909292035425e-07
5,-30,0,1,1,14,32.768,26871,1.6794375000000001,9.520528536585365e-07,1.1801560121951221e-06
6,-30,0,1,2,14,32.768,0,0.0,1.9770414035087722e-07,4.31238096491228e-07
7,-30,0,1,3,14,32.768,1,6.25e-05,2.042878115384616e-06,2.99907376923077e-07
8,-30,0,2,0,14,32.768,1,6.25e-05,2.039951634146342e-06,2.88935162601626e-07
9,-30,0,2,1,14,32.768,1,6.25e-05,8.520901052631582e-07,2.3104243859649118e-07
10,-30,0,2,2,14,32.768,13158,0.822375,1.6803756666666656e-06,4.0093927777777785e-07
11,-30,0,2,3,14,32.768,0,0.0,2.1207847085201804e-07,4.751711076233185e-07
12,-30,0,3,0,14,32.768,23452,1.46575,1.691109691176471e-06,2.575377720588235e-07
13,-30,0,3,1,14,32.768,1,6.25e-05,2.9988719059829058e-06,4.5048160683760684e-07
14,-30,0,3,2,14,32.768,0,0.0,1.9869766972477058e-07,4.01417963302752e-07
15,-30,0,3,3,14,32.768,1,6.25e-05,1.3026079183673463e-06,1.0604655102040824e-07
16,-30,0,4,0,14,32.768,1,6.25e-05,1.5331445675675675e-06,2.438955045045044e-07
17,-30,0,4,1,14,32.768,1104,0.069,1.5488574014084497e-06,3.690812464788732e-07
18,-30,0,4,2,14,32.768,959,0.059937500000000005,6.224756172839509e-07,4.6263843827160505e-07
19,-30,0,4,3,14,32.768,788,0.04925,7.649908496732028e-07,4.310975294117646e-07
20,-30,0,5,0,14,32.768,0,0.0,1.798031261682243e-07,4.0585297663551394e-07
21,-30,0,5,1,14,32.768,20,0.00125,1.8015810328638485e-07,4.191232723004695e-07
22,-30,0,5,2,14,32.768,1397,0.0873125,1.0457604933333332e-06,3.5080743333333336e-07
23,-30,0,5,3,14,32.768,1041,0.0650625,1.6793609586776867e-06,3.1368652066115715e-07
24,-30,0,6,0,14,32.768,1,6.25e-05,1.122553984615385e-06,1.7707560769230766e-07
25,-30,0,6,1,14,32.768,2430,0.151875,1.320970633986928e-06,3.090315686274509e-07
26,-30,0,6,2,14,32.768,703,0.043937500000000004,1.0655219745222923e-06,4.0910857324840734e-07
27,-30,0,6,3,14,32.768,1,6.25e-05,8.700162032520328e-07,3.8114766666666665e-07
28,-30,0,7,0,14,32.768,1,6.25e-05,2.750132852173914e-06,3.9402300000000006e-07
29,-30,0,7,1,14,32.768,0,0.0,1.8271408256880722e-07,3.958567935779817e-07
30,-30,0,7,2,14,32.768,15632,0.977,4.843178022598872e-07,5.222089943502829e-07
31,-30,0,7,3,14,32.768,5350,0.33437500000000003,9.329751666666666e-07,5.224923717948721e-07
32,-30,1,0,0,7,32.768,428950,3431.7909999999997,0.0015823447761194028,4.366107208955224e-06
33,-30,1,0,1,7,32.768,0,0.0,1.8945466985645938e-07,6.774514066985647e-07
34,-30,1,0,2,7,32.768,0,0.0,1.640138232558139e-07,6.680533860465122e-07
35,-30,1,0,3,7,32.768,0,0.0,1.6875647142857135e-07,6.792219666666664e-07
36,-30,1,1,0,7,32.768,703738,5621.224000000001,0.0026485695187165774,1.3178529411764702e-05
37,-30,1,1,1,7,32.768,0,0.0,2.0037356521739117e-07,9.405971497584534e-07
38,-30,1,1,2,7,32.768,709607,5674.938,0.002684146896551724,7.9451958e-06
39,-30,1,1,3,7,32.768,1,0.008,8.785372682926825e-07,7.198128455284554e-08
40,-30,1,2,0,7,32.768,1044725,8375.985,0.004195198578680204,1.4019531979695437e-05
41,-30,1,2,1,7,32.768,1,0.008,2.6082913983739862e-06,9.076809837398375e-07
42,-30,1,2,2,7,32.768,1,0.008,2.5280243828124997e-06,6.702717343750001e-07
43,-30,1,2,3,7,32.768,0,0.0,1.816735898617511e-07,8.390095483870969e-07
44,-30,1,3,0,7,32.768,0,0.0,1.8185319607843134e-07,1.025865754901961e-06
45,-30,1,3,1,7,32.768,0,0.0,2.2712108252427183e-07,1.1417989854368929e-06
46,-30,1,3,2,7,32.768,0,0.0,1.6644858706467652e-07,1.1631498606965177e-06
47,-30,1,3,3,7,32.768,0,0.0,1.9596211057692308e-07,9.739914759615393e-07
48,-30,1,4,0,7,32.768,1,0.008,1.238908194690265e-06,9.257400884955759e-08
49,-30,1,4,1,7,32.768,0,0.0,1.9825033333333333e-07,4.515086712962964e-07
50,-30,1,4,2,7,32.768,1,0.008,1.391941258064516e-06,2.163021774193549e-07
51,-30,1,4,3,7,32.768,209758,1676.456,0.0007809484187192116,3.900491822660097e-06
52,-30,1,5,0,7,32.768,0,0.0,1.9589872511848335e-07,6.502736208530802e-07
53,-30,1,5,1,7,32.768,1,0.008,2.0147921176470576e-06,2.239478907563026e-07
54,-30,1,5,2,7,32.768,373793,2988.8220000000006,0.0013979542261904764,6.132144166666664e-06
55,-30,1,5,3,7,32.768,238279,1906.834,0.0008908053738317761,4.603088925233647e-06
56,-30,1,6,0,7,32.768,593380,4741.918000000001,0.0022164926950354615,5.391260964539009e-06
57,-30,1,6,1,7,32.768,0,0.0,1.6366796244131454e-07,6.656954553990612e-07
58,-30,1,6,2,7,32.768,415919,3328.248,0.0015552015343915345,6.6271712698412745e-06
59,-30,1,6,3,7,32.768,372474,2980.082,0.0013991792760181007,6.09324864253394e-06
60,-30,1,7,0,7,32.768,1,0.008,2.2736816330935236e-06,4.1048156115107887e-07
61,-30,1,7,1,7,32.768,603345,4824.527000000001,0.0022611571497584537,1.2502399033816428e-05
62,-30,1,7,2,7,32.768,421700,3344.968,0.0018270252941176483,3.0612723749999997e-06
63,-30,1,7,3,7,32.768,430891,3447.012,0.0016079312230215825,3.2367327553956823e-06
