,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),Ivdd (A),Ivdd1v8 (A)
0,90,0,0,0,13,32.768,2759179,344.897375,0.00016479296396396394,5.031691171171168e-06
1,90,0,0,1,13,32.768,2879958,359.99475,0.00017428831963470318,4.906100958904111e-06
2,90,0,0,2,13,32.768,2564544,320.568,0.00015202835377358488,4.900971981132077e-06
3,90,0,0,3,13,32.768,2521941,315.24262500000003,0.00015138848826291078,4.8467124413145536e-06
4,90,0,1,0,13,32.768,0,0.0,2.681483714285715e-07,4.54448848979592e-06
5,90,0,1,1,13,32.768,3970261,496.282625,0.00023424363181818178,5.113896181818182e-06
6,90,0,1,2,13,32.768,3626356,453.2945,0.00021772499118942722,5.054889911894271e-06
7,90,0,1,3,13,32.768,2569885,321.235625,0.00015345185648148145,4.799685185185186e-06
8,90,0,2,0,13,32.768,6158394,769.79925,0.0003632451221719457,5.3975622624434365e-06
9,90,0,2,1,13,32.768,4747287,593.410875,0.0002810942248803827,5.116103301435407e-06
10,90,0,2,2,13,32.768,3696486,462.06075,0.0002194758785046729,5.187466308411216e-06
11,90,0,2,3,13,32.768,3278357,409.794625,0.0001952371023255813,5.008855255813956e-06
12,90,0,3,0,13,32.768,194,0.02425,2.449669585062239e-07,4.893842489626558e-06
13,90,0,3,1,13,32.768,4978048,622.256,0.00029480113793103435,5.209528189655175e-06
14,90,0,3,2,13,32.768,4564282,570.53525,0.0002680320410958905,5.237095616438353e-06
15,90,0,3,3,13,32.768,3362259,420.282375,0.00020175882758620694,4.99551245689655e-06
16,90,0,4,0,13,32.768,857248,107.156,5.1103185377358505e-05,4.485772594339621e-06
17,90,0,4,1,13,32.768,1,0.000125,1.4038926455696198e-06,4.05087835443038e-06
18,90,0,4,2,13,32.768,502662,62.832750000000004,3.0317544660194202e-05,4.44539140776699e-06
19,90,0,4,3,13,32.768,518630,64.82875,3.1792516444444437e-05,4.45027751111111e-06
20,90,0,5,0,13,32.768,0,0.0,2.436056017316017e-07,4.406737229437231e-06
21,90,0,5,1,13,32.768,0,0.0,2.505276300813008e-07,4.425326422764228e-06
22,90,0,5,2,13,32.768,733270,91.65875,4.412263606557377e-05,4.51008786885246e-06
23,90,0,5,3,13,32.768,624312,78.039,3.8181886448598145e-05,4.4248072429906535e-06
24,90,0,6,0,13,32.768,1317510,164.68875,7.553544274809157e-05,4.575415954198472e-06
25,90,0,6,1,13,32.768,932046,116.50575,5.529602795698927e-05,4.498007365591397e-06
26,90,0,6,2,13,32.768,771864,96.483,4.642586237623761e-05,4.469526485148514e-06
27,90,0,6,3,13,32.768,717596,89.6995,4.418480188679244e-05,4.472826650943396e-06
28,90,0,7,0,13,32.768,0,0.0,2.4371344444444444e-07,4.412206623931626e-06
29,90,0,7,1,13,32.768,0,0.0,2.478477172995782e-07,5.0623637552742624e-06
30,90,0,7,2,13,32.768,1015729,126.966125,6.074580669856458e-05,4.529743157894739e-06
31,90,0,7,3,13,32.768,851586,106.44825,5.043170333333331e-05,4.65447480952381e-06
32,90,1,0,0,6,32.768,1,0.016,2.9833261485148515e-06,8.567370415841586e-06
33,90,1,0,1,6,32.768,0,0.0,2.343503023255813e-07,1.140157931976744e-05
34,90,1,0,2,6,32.768,0,0.0,2.6432662424242424e-07,1.6679107769696966e-05
35,90,1,0,3,6,32.768,0,0.0,2.051450718562874e-07,9.1970775988024e-06
36,90,1,1,0,6,32.768,0,0.0,2.720599744680852e-07,1.3540569787234046e-05
37,90,1,1,1,6,32.768,0,0.0,2.577280252100839e-07,1.2420460504201684e-05
38,90,1,1,2,6,32.768,0,0.0,2.6455400813008124e-07,1.2683162195121939e-05
39,90,1,1,3,6,32.768,1,0.016,1.811684517730496e-06,1.2637377304964545e-05
40,90,1,2,0,6,32.768,1,0.016,1.9970633703703688e-06,1.5171853703703693e-05
41,90,1,2,1,6,32.768,1,0.016,2.852453610738256e-06,1.4679299328859064e-05
