,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),Ivdd (A),Ivdd1v8 (A)
0,90,0,0,0,13,32.768,2879733,359.966625,0.00017130666013071886,9.415213529411763e-06
1,90,0,0,1,13,32.768,3030181,378.772625,0.0001806179880952381,7.849165708333332e-06
2,90,0,0,2,13,32.768,2698109,337.263625,0.00016049692441860472,9.569408901162788e-06
3,90,0,0,3,13,32.768,2659693,332.461625,0.00015857908227848093,7.70517811392405e-06
4,90,0,1,0,13,32.768,5185332,648.1665,0.0003061692535211268,1.0942713615023479e-05
5,90,0,1,1,13,32.768,3581,0.447625,3.5174856375838913e-07,8.576778080536913e-06
6,90,0,1,2,13,32.768,3825793,478.224125,0.0002283211204819276,9.838854289156625e-06
7,90,0,1,3,13,32.768,2702252,337.7815,0.00016077909150326796,8.289673653594772e-06
8,90,0,2,0,13,32.768,6530052,816.2565000000001,0.00038539925471698104,1.1061220283018866e-05
9,90,0,2,1,13,32.768,5041282,630.16025,0.0002982791333333334,9.377108042424242e-06
10,90,0,2,2,13,32.768,3892831,486.603875,0.00022990745783132543,7.550877638554221e-06
11,90,0,2,3,13,32.768,3465760,433.22,0.00020464911038961035,1.164428466883117e-05
12,90,0,3,0,13,32.768,7350827,918.853375,0.0004336512160804019,1.2155502512562816e-05
13,90,0,3,1,13,32.768,5264506,658.06325,0.00031122001257861644,8.122357691823902e-06
14,90,0,3,2,13,32.768,4851159,606.394875,0.0002858716790697673,1.0577877209302335e-05
15,90,0,3,3,13,32.768,3548012,443.5015,0.00021039339655172406,6.635716609195402e-06
16,90,0,4,0,13,32.768,905853,113.23162500000001,5.422182525252526e-05,7.3466901818181815e-06
17,90,0,4,1,13,32.768,872732,109.0915,0.00010293459560439553,6.191061901098901e-06
18,90,0,4,2,13,32.768,530263,66.282875,3.193485400000001e-05,6.76864958666667e-06
19,90,0,4,3,13,32.768,546145,68.268125,3.3318926388888874e-05,6.1688164375e-06
20,90,0,5,0,13,32.768,0,0.0,2.9530159259259257e-07,5.003339358024691e-06
21,90,0,5,1,13,32.768,0,0.0,2.8563039393939415e-07,7.208000096969699e-06
22,90,0,5,2,13,32.768,778538,97.31725,4.675051627906977e-05,6.73729453488372e-06
23,90,0,5,3,13,32.768,659690,82.46125,4.02224289308176e-05,5.705616666666668e-06
24,90,0,6,0,13,32.768,1397505,174.688125,8.316868518518517e-05,3.2947786370370375e-06
25,90,0,6,1,13,32.768,983305,122.91312500000001,0.00017870393870967737,7.794055225806448e-06
26,90,0,6,2,13,32.768,811784,101.473,4.884702207792207e-05,9.137444201298702e-06
27,90,0,6,3,13,32.768,764460,95.5575,0.0001436792120481928,6.769479180722891e-06
28,90,0,7,0,13,32.768,0,0.0,2.8832894219653183e-07,1.491888510404624e-05
29,90,0,7,1,13,32.768,0,0.0,2.4006623391812866e-07,1.0436382000000001e-05
30,90,0,7,2,13,32.768,1080188,135.0235,0.00013896520898876407,8.51220093258427e-06
31,90,0,7,3,13,32.768,902185,112.77312500000001,9.586333555555556e-05,9.638669155555556e-06
32,90,1,0,0,6,32.768,1,0.018000000000000002,2.222393604316546e-06,2.6730663309352513e-05
33,90,1,0,1,6,32.768,3698058,59118.85,0.002516963906976744,0.00012556886976744194
34,90,1,0,2,6,32.768,3190300,51093.558,0.005499398925233649,0.00010814552803738315
35,90,1,0,3,6,32.768,2480798,39743.873999999996,0.0041260799450549435,-1.5075108791208791e-05
36,90,1,1,0,6,32.768,5151801,82483.152,0.003479994558139535,0.00014831534883720925
37,90,1,1,1,6,32.768,0,0.0,2.7654988832487323e-07,1.9300870355329954e-05
38,90,1,1,2,6,32.768,4139778,66243.122,0.0017979891441441442,0.00011782730630630631
39,90,1,1,3,6,32.768,3977627,63563.592000000004,0.002500381314553992,0.00012010172769953058
40,90,1,2,0,6,32.768,7004365,112090.996,0.002713831173708921,0.00017448449765258223
41,90,1,2,1,6,32.768,1,0.016,2.5376847852348992e-06,2.5556885906040273e-05
42,90,1,2,2,6,32.768,5516412,88137.546,0.002216767699115045,0.00015082404424778757
43,90,1,2,3,6,32.768,4595928,73508.602,0.001711729863636363,0.00012773846363636356
44,90,1,3,0,6,32.768,8042930,129457.63799999999,0.001932253287037038,0.0001907818379629629
45,90,1,3,1,6,32.768,1984,31.592000000000002,2.470287477876107e-07,3.947376991150441e-05
46,90,1,3,2,6,32.768,6505938,104023.01400000001,3.2916183412322275e-07,6.59339241706161e-05
47,90,1,3,3,6,32.768,5480403,87574.662,0.001272004838709677,0.0001586840552995391
48,90,1,4,0,6,32.768,2772534,44352.761999999995,0.003793167850467289,9.443867289719625e-05
49,90,1,4,1,6,32.768,2525333,40454.198000000004,0.00416530693121693,2.484500264550267e-05
50,90,1,4,2,6,32.768,2323637,37150.726,0.001963158947368422,5.8085606578947366e-05
51,90,1,4,3,6,32.768,1798541,28738.739999999998,0.006364403841463413,0.00010458570182926815
52,90,1,5,0,6,32.768,0,0.0,2.888296060606062e-07,1.805658441558442e-05
53,90,1,5,1,6,32.768,1,0.016,1.7585746231884063e-06,1.5871333333333342e-05
54,90,1,5,2,6,32.768,2980838,47727.52,0.002738948757062147,-1.8635160451977402e-05
55,90,1,5,3,6,32.768,2373070,37930.286,0.0005641602000000001,2.5617200952380972e-05
56,90,1,6,0,6,32.768,5104227,81685.91399999999,0.002977570137614682,0.00014467392660550465
57,90,1,6,1,6,32.768,321,6.116,2.4651480519480515e-07,2.4480122943722937e-05
58,90,1,6,2,6,32.768,3514636,56301.33,0.001587038812785388,0.0001031760319634704
59,90,1,6,3,6,32.768,3152619,50479.60199999999,0.004530203333333332,9.927612676056339e-05
60,90,1,7,0,6,32.768,1,0.016,2.5746532088607606e-06,2.76107341772152e-05
61,90,1,7,1,6,32.768,0,0.0,1.9909877108433734e-07,2.894353333333334e-05
62,90,1,7,2,6,32.768,4441970,71106.156,0.0018338180821917808,0.00017346369863013703
63,90,1,7,3,6,32.768,3736866,59864.096000000005,0.0036153730373831763,0.0001520230887850468
