,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),Ivdd (A),Ivdd1v8 (A)
0,70,0,0,0,13,32.768,1270629,158.82862500000002,8.573701470588238e-05,1.193920637254902e-06
1,70,0,0,1,13,32.768,1362981,170.372625,0.0001152353654545455,1.681094563636363e-06
2,70,0,0,2,13,32.768,1206535,150.816875,8.770783960396038e-05,1.5025480693069313e-06
3,70,0,0,3,13,32.768,1216000,152.0,8.870098846153847e-05,1.9637314038461546e-06
4,70,0,1,0,13,32.768,0,0.0,1.895548157894736e-07,3.7762496210526324e-06
5,70,0,1,1,13,32.768,1826813,228.351625,0.00019720723730158726,2.3876652222222228e-06
6,70,0,1,2,13,32.768,747130,93.39125,4.1025025280898856e-05,2.1482963426966286e-06
7,70,0,1,3,13,32.768,1214443,151.805375,7.181748046874997e-05,1.8134042968749992e-06
8,70,0,2,0,13,32.768,2956223,369.527875,0.0001754070508474577,2.4186321638418084e-06
9,70,0,2,1,13,32.768,1595802,199.47525000000002,0.00013791171337579626,5.848806942675164e-07
10,70,0,2,2,13,32.768,1759495,219.93687500000001,0.00018165035161290318,2.0430453387096773e-06
11,70,0,2,3,13,32.768,1570307,196.288375,0.00015423753474576267,2.985066423728814e-06
12,70,0,3,0,13,32.768,80033,10.004125,6.635322085470085e-06,1.9642811794871795e-06
13,70,0,3,1,13,32.768,2347404,293.4255,0.00013845841758241761,6.454697252747273e-08
14,70,0,3,2,13,32.768,2055197,256.899625,0.00011691151136363639,2.6512846534090907e-06
15,70,0,3,3,13,32.768,1593715,199.21437500000002,0.0001186370191304348,1.419982400000001e-06
16,70,0,4,0,13,32.768,346645,43.330625,2.162003411764706e-05,1.9867032117647046e-06
17,70,0,4,1,13,32.768,238,0.029750000000000002,1.8728746209677425e-06,1.2236474032258066e-06
18,70,0,4,2,13,32.768,203657,25.457125,1.2943004494382027e-05,9.451334438202244e-07
19,70,0,4,3,13,32.768,212530,26.56625,1.384444385964912e-05,1.5832567953216366e-06
20,70,0,5,0,13,32.768,0,0.0,1.6369143349753698e-07,1.573647123152709e-06
21,70,0,5,1,13,32.768,0,0.0,2.2490858252427182e-07,1.679944529126213e-06
22,70,0,5,2,13,32.768,301658,37.70725,1.916114709302325e-05,7.799484069767444e-07
23,70,0,5,3,13,32.768,253553,31.694125,1.6726581547619053e-05,4.3080750595238085e-07
24,70,0,6,0,13,32.768,548331,68.541375,3.379846497175142e-05,3.378185033898307e-06
25,70,0,6,1,13,32.768,385453,48.181625000000004,2.3683810674157313e-05,1.8071888988764049e-06
26,70,0,6,2,13,32.768,312175,39.021875,1.9597768926553667e-05,1.477697548022597e-06
27,70,0,6,3,13,32.768,295591,36.948875,1.9857575842696643e-05,-3.03769056179775e-07
28,70,0,7,0,13,32.768,0,0.0,1.66833197044335e-07,3.707019876847292e-06
29,70,0,7,1,13,32.768,0,0.0,1.6639612935323388e-07,3.890453825870646e-06
30,70,0,7,2,13,32.768,419604,52.4505,2.591482240437157e-05,1.2531451038251364e-06
31,70,0,7,3,13,32.768,349720,43.715,2.1340065555555568e-05,1.1694555944444446e-06
32,70,1,0,0,6,32.768,1,0.016,1.191195484615384e-06,5.5068502307692345e-06
33,70,1,0,1,6,32.768,0,0.0,1.6040845991561187e-07,5.818471603375526e-06
34,70,1,0,2,6,32.768,0,0.0,2.1368431645569624e-07,5.983257763713079e-06
35,70,1,0,3,6,32.768,0,0.0,2.1159807317073173e-07,5.813983333333336e-06
36,70,1,1,0,6,32.768,0,0.0,2.0880628484848484e-07,7.649439254545457e-06
37,70,1,1,1,6,32.768,0,0.0,2.2308698387096772e-07,8.815336731182798e-06
38,70,1,1,2,6,32.768,0,0.0,1.6639586285714282e-07,1.1071526182857146e-05
39,70,1,1,3,6,32.768,1,0.016,3.0244256101694898e-06,6.81827690677966e-06
40,70,1,2,0,6,32.768,1,0.016,3.1482486296296287e-06,8.774360990740737e-06
41,70,1,2,1,6,32.768,1,0.016,3.238835542857143e-06,8.13650103809524e-06
42,70,1,2,2,6,32.768,1,0.016,3.3109558703703698e-06,8.119842694444444e-06
43,70,1,2,3,6,32.768,0,0.0,1.8194164880952378e-07,1.72759810297619e-05
44,70,1,3,0,6,32.768,0,0.0,1.767690903954803e-07,1.3722810310734466e-05
45,70,1,3,1,6,32.768,0,0.0,1.8182919841269842e-07,1.1862879365079364e-05
46,70,1,3,2,6,32.768,0,0.0,2.0907289361702133e-07,1.167266382978723e-05
47,70,1,3,3,6,32.768,0,0.0,2.039774615384615e-07,1.0701928520710057e-05
48,70,1,4,0,6,32.768,0,0.0,2.1594112295081958e-07,4.8500437704918054e-06
49,70,1,4,1,6,32.768,0,0.0,2.1795269198312225e-07,4.285248987341773e-06
50,70,1,4,2,6,32.768,1,0.016,2.141342691780823e-06,4.4266835616438334e-06
51,70,1,4,3,6,32.768,0,0.0,1.9091362447257395e-07,4.797573502109708e-06
52,70,1,5,0,6,32.768,0,0.0,2.0156608906882598e-07,5.813478218623475e-06
53,70,1,5,1,6,32.768,1,0.016,1.0146792991452992e-06,5.103214957264959e-06
54,70,1,5,2,6,32.768,0,0.0,2.0770052100840323e-07,6.228003613445375e-06
55,70,1,5,3,6,32.768,0,0.0,1.763976311111112e-07,5.566967599999999e-06
56,70,1,6,0,6,32.768,0,0.0,2.1734804761904766e-07,5.1301044497354505e-06
57,70,1,6,1,6,32.768,0,0.0,2.325948577981652e-07,7.21855733944954e-06
58,70,1,6,2,6,32.768,0,0.0,2.1990414705882343e-07,7.175468361344537e-06
59,70,1,6,3,6,32.768,0,0.0,2.0792806926406916e-07,6.952254545454543e-06
60,70,1,7,0,6,32.768,1,0.016,3.0720133399999997e-06,5.20973646e-06
61,70,1,7,1,6,32.768,1,0.016,3.059498622807019e-06,4.713693736842104e-06
62,70,1,7,2,6,32.768,1,0.016,3.3761812788461538e-06,7.717357e-06
63,70,1,7,3,6,32.768,0,0.0,2.1387610982658968e-07,8.324333606936416e-06
