,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),Ivdd (A),Ivdd1v8 (A)
0,-40,0,0,0,14,32.768,3313,0.2070625,1.1441991949685532e-06,4.317079559748426e-07
1,-40,0,0,1,14,32.768,1,6.25e-05,2.6832240849673206e-06,5.902663464052286e-07
2,-40,0,0,2,14,32.768,1,6.25e-05,3.1917500909090913e-06,6.361229681818183e-07
3,-40,0,0,3,14,32.768,1,6.25e-05,3.1462290999999993e-06,4.5476566500000004e-07
4,-40,0,1,0,14,32.768,0,0.0,1.7893061572052398e-07,4.5043633187772877e-07
5,-40,0,1,1,14,32.768,30848,1.928,9.974637916666673e-07,1.2592086597222228e-06
6,-40,0,1,2,14,32.768,0,0.0,2.0102210810810807e-07,4.340796171171174e-07
7,-40,0,1,3,14,32.768,1,6.25e-05,9.747144360902258e-07,5.205913533834587e-08
8,-40,0,2,0,14,32.768,1,6.25e-05,3.1861444970414185e-06,4.435972840236686e-07
9,-40,0,2,1,14,32.768,1,6.25e-05,3.06417393939394e-06,4.5738051515151503e-07
10,-40,0,2,2,14,32.768,5745,0.3590625,1.4336717212121207e-06,3.3886781212121213e-07
11,-40,0,2,3,14,32.768,0,0.0,1.985607554585153e-07,4.2677283842794754e-07
12,-40,0,3,0,14,32.768,10185,0.6365625,1.5546098481012658e-06,4.162569746835444e-07
13,-40,0,3,1,14,32.768,1,6.25e-05,3.040867647727273e-06,5.010357102272725e-07
14,-40,0,3,2,14,32.768,0,0.0,1.8582964680851077e-07,4.3079125531914926e-07
15,-40,0,3,3,14,32.768,1,6.25e-05,3.2172205851063826e-06,4.53265941489362e-07
16,-40,0,4,0,14,32.768,1,6.25e-05,3.1569473333333336e-06,4.5639405641025683e-07
17,-40,0,4,1,14,32.768,480,0.03,1.372065557142857e-06,3.4919460714285724e-07
18,-40,0,4,2,14,32.768,742,0.046375,4.817818728323699e-07,4.46770624277457e-07
19,-40,0,4,3,14,32.768,546,0.034125,7.056024216867472e-07,4.511960421686746e-07
20,-40,0,5,0,14,32.768,0,0.0,1.8529684753363226e-07,4.208739237668162e-07
21,-40,0,5,1,14,32.768,1,6.25e-05,3.164621065989847e-06,4.911197157360406e-07
22,-40,0,5,2,14,32.768,960,0.06,7.423567839506175e-07,3.978834567901235e-07
23,-40,0,5,3,14,32.768,659,0.0411875,1.4892126825396823e-06,1.9500050793650792e-07
24,-40,0,6,0,14,32.768,1,6.25e-05,2.707151850000001e-06,3.5312215000000004e-07
25,-40,0,6,1,14,32.768,1394,0.08712500000000001,1.2568302733812946e-06,3.293644028776979e-07
26,-40,0,6,2,14,32.768,358,0.022375,7.468733977272723e-07,4.2102332954545454e-07
27,-40,0,6,3,14,32.768,1,6.25e-05,3.0705550634920635e-06,4.611105873015874e-07
28,-40,0,7,0,14,32.768,1,6.25e-05,3.1490819892473127e-06,6.28366870967742e-07
29,-40,0,7,1,14,32.768,0,0.0,2.1582812831858413e-07,5.064169778761063e-07
30,-40,0,7,2,14,32.768,7891,0.4931875,4.891776420454546e-07,4.97410204545455e-07
31,-40,0,7,3,14,32.768,4690,0.293125,6.800794060606063e-07,4.416653393939391e-07
32,-40,1,0,0,7,32.768,285881,2285.619,0.0010582139344262297,6.638876775956284e-06
33,-40,1,0,1,7,32.768,0,0.0,1.5558208411214955e-07,6.349807897196263e-07
34,-40,1,0,2,7,32.768,0,0.0,1.7193694418604647e-07,5.954072744186046e-07
35,-40,1,0,3,7,32.768,0,0.0,1.8233619523809526e-07,5.818990285714283e-07
36,-40,1,1,0,7,32.768,476562,3812.967,0.0017797546987951805,1.0112736746987949e-05
37,-40,1,1,1,7,32.768,0,0.0,1.9992554929577476e-07,6.715227981220659e-07
38,-40,1,1,2,7,32.768,0,0.0,2.00475690821256e-07,7.416939033816433e-07
39,-40,1,1,3,7,32.768,1,0.008,1.6835396052631588e-06,3.7391602631578943e-07
