,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),VDD (V),Ivdd (A),Pvdd (W),VDD1v8 (V),Ivdd1v8 (A),Pvdd1v8 (W)
0,-10,0,0,0,14,32.768,34527,2.1579375,2.9999064705882357,1.6918360196078433e-06,5.075499746138431e-06,1.8000217254901956,3.1150886274509794e-05,5.6072760486666656e-05
1,-10,0,0,1,14,32.768,33270,2.079375,2.999946078431371,2.299308333333334e-06,6.897947794595293e-06,1.7999946666666666,3.0484217647058824e-05,5.487145070775882e-05
2,-10,0,0,2,14,32.768,1,6.25e-05,2.9998789999999995,1.9221393400000006e-06,5.766384240825401e-06,1.8000075199999999,3.0587846000000005e-05,5.5058352140657996e-05
3,-10,0,0,3,14,32.768,0,0.0,3.0000024528301887,1.9356875471698114e-07,5.807106629011319e-07,1.7999969056603777,2.992255094339623e-05,5.38605155957585e-05
4,-10,0,1,0,14,32.768,53519,3.3449375,2.9999256862745103,2.6458337843137256e-06,7.937517746179805e-06,1.8000130392156866,2.9760660784313727e-05,5.356958074005098e-05
5,-10,0,1,1,14,32.768,1,6.25e-05,2.9999472549019615,2.5714199411764703e-06,7.714273490273333e-06,1.8000036862745097,3.0018933333333328e-05,5.403419817330391e-05
6,-10,0,1,2,14,32.768,1,6.25e-05,2.99992843137255,2.4206736470588232e-06,7.262040270326078e-06,1.8000038235294116,2.9648994117647063e-05,5.336830868157648e-05
7,-10,0,1,3,14,32.768,0,0.0,2.9999849056603765,1.6773105660377355e-07,5.031923248439624e-07,1.800008698113207,2.9405196226415078e-05,5.292963790831697e-05
8,-10,0,2,0,14,32.768,55403,3.4626875,2.9999229411764707,2.0364270588235297e-06,6.109289315977255e-06,1.800006137254902,3.0463460784313726e-05,5.483442528025295e-05
9,-10,0,2,1,14,32.768,0,0.0,2.9999907547169813,1.6885205660377358e-07,5.065614965277361e-07,1.79999737735849,3.1395518867924524e-05,5.6511874040484914e-05
10,-10,0,2,2,14,32.768,0,0.0,2.9999900000000004,1.5606047169811317e-07,4.681793652783018e-07,1.7999907924528302,3.03315679245283e-05,5.459656809385284e-05
11,-10,0,2,3,14,32.768,0,0.0,2.9999933962264156,1.5071792452830186e-07,4.521568942807548e-07,1.7999993396226417,3.079824905660377e-05,5.54368578019302e-05
12,-10,0,3,0,14,32.768,0,0.0,2.9999975471698113,1.8849000000000004e-07,5.65474191303396e-07,1.7999966792452828,3.0667260377358485e-05,5.5200992464105656e-05
13,-10,0,3,1,14,32.768,0,0.0,2.9999886792452832,1.67568962264151e-07,5.027081531424526e-07,1.800003018867925,3.0482466037735845e-05,5.4868549058488674e-05
14,-10,0,3,2,14,32.768,12975,0.8109375,2.999946153846154,1.380582884615385e-07,4.1416726487730764e-07,1.7999975192307693,2.9893707692307692e-05,5.380862841581923e-05
15,-10,0,3,3,14,32.768,42337,2.6460625,2.999905882352941,6.754584117647058e-07,2.026377125492353e-06,1.7999939607843136,2.988669411764707e-05,5.37958804619706e-05
16,-10,0,4,0,14,32.768,0,0.0,2.999993396226415,1.4529237735849054e-07,4.3587848630188696e-07,1.800009339622641,2.9818173584905654e-05,5.3673005462837735e-05
17,-10,0,4,1,14,32.768,3322,0.207625,2.999892352941176,1.229553294117647e-06,3.688634806848628e-06,1.8000006862745088,3.006789019607843e-05,5.4122232811692174e-05
18,-10,0,4,2,14,32.768,4325,0.2703125,2.9999225490196078,1.4520275882352934e-06,4.356112257883333e-06,1.8000131960784314,3.027393725490196e-05,5.4493485617405895e-05
19,-10,0,4,3,14,32.768,2316,0.14475,2.9999278431372547,1.5365519019607848e-06,4.609660773722353e-06,1.7999989803921566,3.019139215686275e-05,5.434448249303334e-05
20,-10,0,5,0,14,32.768,4300,0.26875,2.9998876470588223,8.181509803921567e-07,2.45445230792549e-06,1.7999957843137253,3.000910980392156e-05,5.401627343446863e-05
21,-10,0,5,1,14,32.768,4684,0.29275,2.999950000000001,2.217740960784314e-06,6.653256752012353e-06,1.7999983529411765,3.03760705882353e-05,5.4676877422852944e-05
22,-10,0,5,2,14,32.768,12317,0.7698125,2.999911599999998,2.0241697200000003e-06,6.072705204197401e-06,1.8000011200000003,3.0280374e-05,5.450471585113602e-05
23,-10,0,5,3,14,32.768,3197,0.1998125,2.9999035294117653,6.837552156862745e-07,2.0512661260786274e-06,1.799997725490196,3.0996468627450985e-05,5.579358420619412e-05
24,-10,0,6,0,14,32.768,16950,1.059375,2.999915882352941,5.679189019607842e-07,1.703749411995098e-06,1.7999941568627453,3.1099327450980395e-05,5.597860946692353e-05
25,-10,0,6,1,14,32.768,1,6.25e-05,2.9999188235294123,2.513286705882353e-06,7.539861205653529e-06,1.800006470588235,3.0794976470588236e-05,5.543115871605293e-05
26,-10,0,6,2,14,32.768,0,0.0,2.9999926415094342,1.8028867924528304e-07,5.40869164052264e-07,1.8000006226415093,3.092950566037736e-05,5.567314610391132e-05
27,-10,0,6,3,14,32.768,3105,0.1940625,2.9999129411764702,9.367371764705881e-07,2.8101967543441174e-06,1.7999911568627447,3.125068235294118e-05,5.625096014994116e-05
28,-10,0,7,0,14,32.768,1,6.25e-05,2.999859400000001,1.95870536e-06,5.8761058434041995e-06,1.8000168799999994,3.119984599999999e-05,5.6160254650404006e-05
29,-10,0,7,1,14,32.768,0,0.0,2.999993653846154,1.3665759615384617e-07,4.099747731842309e-07,1.8000094999999994,3.1356875e-05,5.644268889663846e-05
30,-10,0,7,2,14,32.768,7465,0.4665625,2.999908823529412,6.36703725490196e-07,1.91009222813e-06,1.7999878823529414,3.077349607843138e-05,5.539192287421961e-05
31,-10,0,7,3,14,32.768,3507,0.2191875,2.999910961538461,7.005636730769226e-07,2.1016939084765387e-06,1.7999979807692308,3.072933076923078e-05,5.53127459971173e-05
32,-10,1,0,0,7,32.768,0,0.0,3.0000043396226412,1.4827726415094337e-07,4.4483530226490565e-07,1.7999890943396224,3.0891562264150935e-05,5.560448400902833e-05
33,-10,1,0,1,7,32.768,668449,5347.592000000001,2.9999996226415093,0.0024995126415094347,0.007498537161624526,1.7999952830188677,4.199341698113205e-05,7.558797504351132e-05
