,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),VDD (V),Ivdd (A),Pvdd (W),VDD1v8 (V),Ivdd1v8 (A),Pvdd1v8 (W)
0,80,0,0,0,13,32.768,869,0.108625,2.999981346,2.72E-07,8.15E-07,1.799977923,1.03E-05,1.86E-05
1,80,0,0,1,13,32.768,1847550,230.94375,2.999998491,0.000108409,0.000325226,1.799995151,1.23E-05,2.22E-05
2,80,0,0,2,13,32.768,1819448,227.431,2.99999566,0.000118268,0.000354801,1.800001132,1.27E-05,2.28E-05
3,80,0,0,3,13,32.768,1799492,224.9365,3.000059423,0.000129499,0.000388513,1.799996673,1.26E-05,2.26E-05
4,80,0,1,0,13,32.768,3057446,382.18075,3.000000377,0.000178596,0.000535788,1.799999226,1.27E-05,2.29E-05
5,80,0,1,1,13,32.768,1,0.000125,2.99977875,6.83E-07,2.05E-06,1.800007312,1.19E-05,2.14E-05
6,80,0,1,2,13,32.768,2135045,266.880625,2.999996604,0.000127248,0.000381743,1.800001547,1.28E-05,2.30E-05
7,80,0,1,3,13,32.768,0,0,2.999987925,1.64E-07,4.92E-07,1.800000547,1.18E-05,2.13E-05
8,80,0,2,0,13,32.768,2984724,373.0905,2.99999566,0.000176967,0.000530901,1.799996566,1.27E-05,2.29E-05
9,80,0,2,1,13,32.768,0,0,2.999984906,1.39E-07,4.17E-07,1.800000509,1.19E-05,2.14E-05
10,80,0,2,2,13,32.768,2637090,329.63625,3.000000566,0.000155591,0.000466773,1.79999917,1.31E-05,2.36E-05
11,80,0,2,3,13,32.768,2469009,308.626125,3.000001321,0.000143103,0.000429308,1.800004264,1.29E-05,2.33E-05
12,80,0,3,0,13,32.768,0,0,2.999996275,2.41E-07,7.24E-07,1.799998333,1.20E-05,2.15E-05
13,80,0,3,1,13,32.768,2785614,348.20175,2.999998302,0.00016316,0.000489479,1.800000868,1.29E-05,2.33E-05
14,80,0,3,2,13,32.768,2871443,358.930375,2.999999434,0.000168843,0.000506529,1.79999666,1.32E-05,2.38E-05
15,80,0,3,3,13,32.768,2464555,308.069375,3.000002075,0.000145041,0.000435123,1.80000066,1.27E-05,2.28E-05
16,80,0,4,0,13,32.768,37669,4.708625,2.999921538,1.41E-06,4.24E-06,1.799999538,1.19E-05,2.14E-05
17,80,0,4,1,13,32.768,388587,48.573375,2.999996792,2.43E-05,7.30E-05,1.799999566,1.18E-05,2.12E-05
18,80,0,4,2,13,32.768,361251,45.156375,2.999996226,2.22E-05,6.66E-05,1.80000234,1.16E-05,2.09E-05
19,80,0,4,3,13,32.768,282628,35.3285,3.000005283,1.84E-05,5.53E-05,1.799997396,1.17E-05,2.11E-05
