,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),VDD (V),Ivdd (A),Pvdd (W),VDD1v8 (V),Ivdd1v8 (A),Pvdd1v8 (W)
0,40,0,0,0,14,32.768,82841,5.1775625000000005,2.9999637735849056,2.4099401509433967e-06,7.229949182656603e-06,1.8000149433962267,3.402725849056603e-05,6.124966291947736e-05
1,40,0,0,1,14,32.768,622829,38.926812500000004,3.000002830188679,1.9705281132075473e-05,5.91159540256981e-05,1.7999999245283023,3.5082573584905654e-05,6.314864126178678e-05
2,40,0,0,2,14,32.768,655727,40.9829375,2.999997735849056,2.0777788679245282e-05,6.233339054805662e-05,1.799999245283019,3.582927547169812e-05,6.449268165691698e-05
3,40,0,0,3,14,32.768,0,0.0,2.999983962264151,1.0025375471698114e-07,3.007641112939623e-07,1.8000060000000002,3.5159988679245284e-05,6.328821195050377e-05
4,40,0,1,0,14,32.768,1029837,64.3648125,3.0000171698113207,3.226459811320755e-05,9.679448718367923e-05,1.7999972264150945,3.545145849056603e-05,6.381254008899433e-05
5,40,0,1,1,14,32.768,1,6.25e-05,2.9999200000000004,2.3232610392156864e-06,6.969768285503137e-06,1.800004333333333,3.547287843137255e-05,6.385133862479609e-05
6,40,0,1,2,14,32.768,101,0.0063125,2.9998594,1.5727175599999997e-06,4.7181272914342016e-06,1.80000568,3.5423018000000005e-05,6.376163939678601e-05
7,40,0,1,3,14,32.768,0,0.0,2.9999986792452824,1.9727996226415098e-07,5.918434840215095e-07,1.799998283018868,3.5113020754716977e-05,6.32033944436302e-05
8,40,0,2,0,14,32.768,1034703,64.6689375,3.0000022641509436,3.119123773584906e-05,9.357391593952835e-05,1.8000014339622639,3.533209245283018e-05,6.359783023428867e-05
9,40,0,2,1,14,32.768,0,0.0,2.999984528301886,1.307038679245283e-07,3.921153001632076e-07,1.8000023207547173,3.466618867924529e-05,6.239924108560565e-05
10,40,0,2,2,14,32.768,0,0.0,2.999982075471697,1.8210109433962265e-07,5.463079454764151e-07,1.8000008867924526,3.490317169811321e-05,6.28257541977679e-05
11,40,0,2,3,14,32.768,8,0.0005,2.9999964150943397,1.0584543396226416e-07,3.1754538998415094e-07,1.7999944528301888,3.496097169811321e-05,6.292958199902073e-05
12,40,0,3,0,14,32.768,0,0.0,2.999988113207547,1.9088286792452836e-07,5.726493120579245e-07,1.8000066603773592,3.456268490566038e-05,6.221307863786984e-05
13,40,0,3,1,14,32.768,0,0.0,2.9999983018867913,1.4258305660377357e-07,4.277563325722642e-07,1.8000020377358488,3.459082452830188e-05,6.226357798904715e-05
14,40,0,3,2,14,32.768,1060747,66.2966875,3.000011320754718,3.258150943396226e-05,9.774497912169814e-05,1.800000113207547,3.619724905660376e-05,6.515506408095472e-05
15,40,0,3,3,14,32.768,902081,56.3800625,2.9999935849056594,2.7447435849056607e-05,8.234218959203773e-05,1.7999982264150944,3.44602679245283e-05,6.202844646897737e-05
16,40,0,4,0,14,32.768,6502,0.406375,2.999976153846154,2.1180509615384613e-07,6.354135845480768e-07,1.7999977692307694,3.425049615384615e-05,6.16508435385692e-05
17,40,0,4,1,14,32.768,98125,6.1328125,2.99993,3.816882568627451e-06,1.1450662472287453e-05,1.8000050196078428,3.3473813725490204e-05,6.0253048534449e-05
18,40,0,4,2,14,32.768,93472,5.8420000000000005,2.9998852,2.4839805999999998e-06,7.451937248238001e-06,1.7999993399999996,3.367529400000001e-05,6.0615525279442e-05
19,40,0,4,3,14,32.768,70397,4.3998125,2.9998739999999997,2.5032578799999995e-06,7.509758780856601e-06,1.8000046400000003,3.3556688000000004e-05,6.040220963473399e-05
20,40,0,5,0,14,32.768,151290,9.455625,2.9997795744680857,1.965878276595744e-06,5.897395303657872e-06,1.800006276595744,3.2745725531914894e-05,5.8942516268280844e-05
21,40,0,5,1,14,32.768,140792,8.7995,2.9998528571428573,4.200611877551021e-06,1.2601538240760403e-05,1.8000005510204082,3.303476734693877e-05,5.946260303740001e-05
22,40,0,5,2,14,32.768,128675,8.0421875,2.999911372549019,4.710270411764705e-06,1.4130735074921373e-05,1.8000022156862752,3.341727647058823e-05,6.0151185079860773e-05
23,40,0,5,3,14,32.768,96138,6.008625,2.9998579591836743,2.4517766734693883e-06,7.355275858874287e-06,1.8000127959183674,3.428961020408162e-05,6.172174711227549e-05
24,40,0,6,0,14,32.768,228951,14.3094375,2.9998456249999994,4.642936458333333e-06,1.3928949976113752e-05,1.8000051458333335,3.391799374999999e-05,6.105256799550208e-05
25,40,0,6,1,14,32.768,1,6.25e-05,2.9999366666666667,2.720461352941176e-06,8.161408924090196e-06,1.8000089607843133,3.410101960784313e-05,6.138215354540982e-05
26,40,0,6,2,14,32.768,1,6.25e-05,2.99999,1.416530566037736e-07,4.2496135046999994e-07,1.799998018867925,3.457537735849057e-05,6.223564460031886e-05
27,40,0,6,3,14,32.768,99914,6.244625,2.999994905660378,4.5344609433962274e-06,1.3603394696069807e-05,1.7999980754716982,3.4630311320754704e-05,6.23345042316019e-05
28,40,0,7,0,14,32.768,1,6.25e-05,2.9998452,1.49909942e-06,4.4972728223092e-06,1.8000019999999999,3.473519e-05,6.252342006297802e-05
29,40,0,7,1,14,32.768,167447,10.4654375,2.9998715999999996,4.001002279999999e-06,1.2002936952173604e-05,1.79999642,3.460070399999999e-05,6.228115772412599e-05
30,40,0,7,2,14,32.768,123378,7.711125,2.9998689795918376,2.3272794693877557e-06,6.981777935241836e-06,1.800002571428572,3.378959387755103e-05,6.082136597871428e-05
31,40,0,7,3,14,32.768,110222,6.8888750000000005,2.999997307692308,4.510578288461538e-06,1.3531796691641345e-05,1.7999968076923074,3.411824423076923e-05,6.141274065449424e-05
32,40,1,0,0,7,32.768,0,0.0,2.9999866037735834,1.0832735849056603e-07,3.2498363086433966e-07,1.7999881698113211,3.7287403773584904e-05,6.711692406973208e-05
33,40,1,0,1,7,32.768,2435914,19487.312,3.0000194339622643,0.006663662641509435,0.019991119822745287,1.7999955283018867,7.751691698113211e-05,0.00013953011599595854
34,40,1,0,2,7,32.768,1,0.008,2.9998330612244892,1.5183156938775511e-06,4.554927886061837e-06,1.8000023469387751,3.705687142857144e-05,6.670245316226329e-05
35,40,1,0,3,7,32.768,2168678,17349.424,2.9999958490566048,0.007004294150943393,0.021012853329956598,1.8000004905660385,7.176186792452829e-05,0.00012917141593325092
36,40,1,1,0,7,32.768,1,0.008,2.9998654166666667,1.4220612291666673e-06,4.266159778780833e-06,1.8000002916666666,3.819932708333334e-05,6.875882485572083e-05
