,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),VDD (V),Ivdd (A),Pvdd (W),VDD1v8 (V),Ivdd1v8 (A),Pvdd1v8 (W)
0,110,0,0,0,13,32.768,740,0.09175,2.999947183098591,1.9022926760563387e-07,5.706806296564788e-07,1.7999990140845068,2.3880618309859166e-05,4.298519144142534e-05
1,110,0,0,1,13,32.768,5409814,676.163125,3.0000001408450707,0.0003202197323943662,0.0009606591907545073,1.7999996338028177,2.5751607042253522e-05,4.635288851475492e-05
2,110,0,0,2,13,32.768,5127359,640.8923125,2.999996666666666,0.0003025031250000001,0.0009075083717990281,1.799999847222222,2.599660138888889e-05,4.67938862525125e-05
3,110,0,0,3,13,32.768,4939887,617.4523125000001,2.999999452054794,0.00029180235616438365,0.0008754069301638356,1.7999996712328772,2.4856427397260274e-05,4.474156836109314e-05
4,110,0,1,0,13,32.768,9007779,1125.860625,2.9999991549295775,0.0005294709014084509,0.0015884122629664784,1.7999992253521129,2.6424315492957737e-05,4.7563756098828186e-05
5,110,0,1,1,13,32.768,1,0.000125,2.9998258571428558,1.2944648428571427e-06,3.883357356354427e-06,1.8000020714285714,2.3414302857142844e-05,4.2145796929998565e-05
6,110,0,1,2,13,32.768,6075636,759.4280625,2.9999976388888894,0.0003586367361111111,0.0010759092122511111,1.7999992777777771,2.583167361111111e-05,4.6497002912641664e-05
7,110,0,1,3,13,32.768,5808807,725.965625,2.999995694444444,0.000337708388888889,0.001013123676474445,1.7999983750000002,2.6738452777777782e-05,4.812917676996946e-05
8,110,0,2,0,13,32.768,8652347,1081.5605624999998,3.000000281690141,0.0005090468591549297,0.001527140745969296,1.799995704225352,2.5572705633802825e-05,4.6030765448963374e-05
9,110,0,2,1,13,32.768,0,0.0,2.999957605633802,1.48946352112676e-07,4.468402354399999e-07,1.8000014647887328,2.344893661971831e-05,4.220812849697605e-05
10,110,0,2,2,13,32.768,7320601,915.0520625,2.999998732394365,0.0004300680985915494,0.0012902036974581684,1.8000007464788734,2.5996329577464793e-05,4.6793417428353524e-05
11,110,0,2,3,13,32.768,6848734,856.0254375,2.999996478873239,0.0004018170281690141,0.001205449655709578,1.7999964507042254,2.5974950704225355e-05,4.675483219508592e-05
12,110,0,3,0,13,32.768,0,0.0,2.999958028169015,1.5884850704225348e-07,4.7653994405436635e-07,1.8000004788732393,2.339488028169014e-05,4.211081209254225e-05
13,110,0,3,1,13,32.768,8010447,1001.2035625000001,2.999992676056337,0.00047158628169014096,0.0014147551875587324,1.7999972957746482,2.583844084507042e-05,4.650913106083381e-05
14,110,0,3,2,13,32.768,7958459,994.8004375,2.999997083333333,0.00046937591666666695,0.0014081263885227782,1.8000010277777778,2.6374252777777776e-05,4.7473687255347234e-05
15,110,0,3,3,13,32.768,6867985,858.4779375,2.999998472222222,0.0004041753194444445,0.0012125253520531942,1.799994138888889,2.580432777777778e-05,4.644764506228195e-05
16,110,0,4,0,13,32.768,1507737,188.4679375,2.9990617142857157,8.577454142857146e-05,0.00025723524489254285,1.7999925285714287,2.459055428571429e-05,4.426281893112859e-05
17,110,0,4,1,13,32.768,1342554,167.81875000000002,2.9984519117647057,7.818351764705882e-05,0.0002344477192197942,1.7999998088235298,2.4458094117647068e-05,4.402456301763087e-05
18,110,0,4,2,13,32.768,1244274,155.52993750000002,2.9990367187500007,6.3180103125e-05,0.00018945459026815624,1.7999924062500006,2.4538317187499998e-05,4.416877506335939e-05
19,110,0,4,3,13,32.768,986276,123.2895,2.997803846153846,6.130370461538461e-05,0.00018375974836353846,1.800002738461538,2.4002581538461532e-05,4.320470262422771e-05
20,110,0,5,0,13,32.768,2226417,278.3014375,2.999995479452054,0.00013295393150684928,0.00039886118729109596,1.799998054794521,2.5212616438356156e-05,4.538266952853425e-05
21,110,0,5,1,13,32.768,1875839,234.47887500000002,2.999994722222221,0.0001113307638888889,0.0003339917119470833,1.7999949861111115,2.4754854166666675e-05,4.45586258296639e-05
22,110,0,5,2,13,32.768,1594659,199.33662500000003,2.999455492957746,9.51537098591549e-05,0.00028540975158140836,1.7999971971830981,2.424907042253521e-05,4.3648259471673225e-05
23,110,0,5,3,13,32.768,1245715,155.7148125,2.9991120000000007,6.248474923076923e-05,0.00018738085661723075,1.7999989230769233,2.4182483076923064e-05,4.352843633644155e-05
24,110,0,6,0,13,32.768,2684987,335.61568750000004,2.9999990277777777,0.00015953661111111112,0.0004786096663156943,1.800002166666667,2.455298611111111e-05,4.419543619613054e-05
25,110,0,6,1,13,32.768,1913712,239.188875,2.999997638888889,0.00011564536111111107,0.00034693581104611117,1.7999998888888895,2.384002222222222e-05,4.2912042959893054e-05
26,110,0,6,2,13,32.768,1850430,231.2926875,3.0000127777777776,0.00010256741666666666,0.00030770398436791676,1.7999970138888888,2.4395890277777778e-05,4.391253594443334e-05
27,110,0,6,3,13,32.768,1376374,172.04675,2.9989839705882355,7.283878676470588e-05,0.00021842229357772055,1.8000026029411766,2.440231617647059e-05,4.392422454980883e-05
28,110,0,7,0,13,32.768,1,0.000125,2.999724000000001,2.833124714285715e-07,8.498615131981427e-07,1.8000075571428573,2.4099809999999993e-05,4.337983802506428e-05
29,110,0,7,1,13,32.768,2342921,292.8576875,3.0000032394366203,0.00014169514084507047,0.00042508589310492954,1.7999973380281695,2.5090963380281686e-05,4.51636768753352e-05
30,110,0,7,2,13,32.768,1708517,213.563125,2.9999153521126756,0.00010177875774647889,0.0003053279189710987,1.7999998873239436,2.4003508450704232e-05,4.3206315822199995e-05
31,110,0,7,3,13,32.768,1512343,189.0415,2.9992140845070425,8.681774366197183e-05,0.0002603773124478733,1.8000036760563374,2.4203318309859148e-05,4.356606065159154e-05
32,110,1,0,0,6,32.768,0,0.0,2.9999580281690137,1.2389129577464786e-07,3.7167045639901415e-07,1.799999154929578,3.574574084507041e-05,6.434231708152395e-05
33,110,1,0,1,6,32.768,3557070,56936.03800000001,2.99998986111111,0.003754269861111109,0.011262774914501396,1.8000019722222218,0.0001488258611111111,0.00026788697374470846
34,110,1,0,2,6,32.768,3132224,50130.417,2.9999994444444456,0.0030697411111111116,0.009209221667713893,1.7999986805555557,0.00012634619444444443,0.00022742313935962506
35,110,1,0,3,6,32.768,2927268,46797.643,2.9999963380281693,0.005337375352112677,0.016012106582253525,1.8000020422535212,0.00012503871830985913,0.00022507005096846478
36,110,1,1,0,6,32.768,1,0.016000000000000007,2.999799718309859,1.2018898169014084e-06,3.6056261490781686e-06,1.8000135492957756,3.368561549295774e-05,6.063454130057606e-05
37,110,1,1,1,6,32.768,5711782,91287.11600000001,2.9999990277777773,0.0006437004444444444,0.0019311006758236113,1.8000049305555548,0.00017084416666666665,0.0003075204808871805
38,110,1,1,2,6,32.768,4542241,72641.65699999999,3.00000295774648,0.0024614754929577465,0.0073844338708225375,1.7999940422535208,0.00015032569014084514,0.0002705854784747605
39,110,1,1,3,6,32.768,4024769,64476.99200000001,3.000002638888889,0.0021735443055555565,0.006520638712784721,1.7999985416666666,0.00014309547222222217,0.0002575718162340277
40,110,1,2,0,6,32.768,0,0.0,2.9999632394366205,2.271858591549297e-07,6.81552574240986e-07,1.7999800140845077,3.8190088732394356e-05,6.874167460609296e-05
41,110,1,2,1,6,32.768,1,0.016000000000000007,2.999786857142856,1.0798259571428568e-06,3.239436566422714e-06,1.8000102285714283,3.850008571428572e-05,6.930055220919287e-05
42,110,1,2,2,6,32.768,5694519,91002.83600000001,2.9999907042253517,0.0029355167605633814,0.008806525291569015,1.8000025633802823,0.0001812949577464788,0.00032633151126660557
43,110,1,2,3,6,32.768,5037989,80717.02900000001,2.9999950704225355,0.001581896197183098,0.0047456808687577475,1.7999944788732396,0.00016209398591549292,0.0002917684030966761
44,110,1,3,0,6,32.768,1,0.016000000000000007,2.999848028169014,1.6629846338028164e-06,4.988898635046199e-06,1.800029549295775,4.016446197183099e-05,7.229724809074227e-05
45,110,1,3,1,6,32.768,1,0.016000000000000007,2.9998402816901404,1.546713816901408e-06,4.640095686793236e-06,1.800008098591549,4.050234647887324e-05,7.290455546994367e-05
46,110,1,3,2,6,32.768,7350973,117611.56899999999,2.9999956944444444,0.0015511111111111112,0.004653327458588889,1.7999969722222227,0.00022890141666666655,0.00041202199597750017
47,110,1,3,3,6,32.768,6011565,96074.55500000001,2.999962083333332,2.8669226388888885e-07,8.600801181136111e-07,1.7999980416666663,0.00012346452777777778,0.0002222359123824584
48,110,1,4,0,6,32.768,3213070,51461.357,2.999992222222223,0.003421997361111111,0.010265965752281942,1.8000059444444443,0.0001316143888888889,0.0002369068012544722
49,110,1,4,1,6,32.768,2726017,43581.697,2.999997638888889,0.0035835388888888885,0.010750608306619443,1.799998972222222,0.00012024716666666665,0.00021644491132812507
50,110,1,4,2,6,32.768,2266520,36239.092,2.9999969444444456,0.0051828008333333325,0.015548386745851385,1.7998281250000001,9.909017638888886e-05,0.00017834128052631942
51,110,1,4,3,6,32.768,2070994,33166.268000000004,2.9998975714285723,0.0027322708571428573,0.008196540586014284,1.798955885714286,7.999312714285713e-05,0.00014388410041801572
