,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),VDD (V),Ivdd (A),Pvdd (W),VDD1v8 (V),Ivdd1v8 (A),Pvdd1v8 (W)
0,-10,0,0,0,14,32.768,33884,2.11775,2.9999104918032784,2.047570737704918e-06,6.142708144291311e-06,1.799755786885246,2.9840277049180336e-06,5.371357975514328e-06
1,-10,0,0,1,14,32.768,32650,2.040625,2.999829436619718,1.1188473380281693e-06,3.3565333318049293e-06,1.8000067887323945,7.205870000000001e-06,1.2970609495220422e-05
2,-10,0,0,2,14,32.768,1,6.25e-05,2.9998212676056344,1.4866956478873243e-06,4.460049209419156e-06,1.8000133802816907,7.065211408450705e-06,1.2717477698153805e-05
3,-10,0,0,3,14,32.768,0,0.0,2.999988055555556,2.0262420833333331e-07,6.078768859812499e-07,1.800000541666667,7.132488333333333e-06,1.2838504627445277e-05
4,-10,0,1,0,14,32.768,52494,3.280875,2.9997956716417917,1.0484015373134333e-06,3.1451398549056715e-06,1.8000135522388054,7.093711940298507e-06,1.2768785564116419e-05
5,-10,0,1,1,14,32.768,1,6.25e-05,2.9998795714285715,2.0104500571428572e-06,6.031360302242712e-06,1.8000087714285717,7.197841857142857e-06,1.2956179315885714e-05
6,-10,0,1,2,14,32.768,1,6.25e-05,2.999752142857142,5.890032999999999e-07,1.7670039249317149e-06,1.8000127857142854,7.05533385714286e-06,1.2699693188779572e-05
7,-10,0,1,3,14,32.768,0,0.0,2.9999829577464787,1.302415915492958e-07,3.9072724643197195e-07,1.7999945211267605,7.076878028169015e-06,1.2738361610532251e-05
8,-10,0,2,0,14,32.768,54134,3.383375,2.999861408450704,1.3587026901408457e-06,4.076091201392819e-06,1.8000032112676052,7.251208169014086e-06,1.3052206725980565e-05
9,-10,0,2,1,14,32.768,0,0.0,2.999984225352113,1.6608061971830992e-07,4.982449875202816e-07,1.800006126760563,7.19531690140845e-06,1.2951632349018453e-05
10,-10,0,2,2,14,32.768,0,0.0,2.9999941666666667,2.52392263888889e-07,7.571791161105558e-07,1.8000026944444434,7.079347777777778e-06,1.2742862818046801e-05
11,-10,0,2,3,14,32.768,0,0.0,2.999994246575343,2.624380273972604e-07,7.873186966204111e-07,1.8000027260273974,7.229693424657535e-06,1.3013490631359586e-05
12,-10,0,3,0,14,32.768,0,0.0,2.999990138888889,1.248554861111111e-07,3.745747712455556e-07,1.7999978472222216,7.0795111111111095e-06,1.2743121180779581e-05
13,-10,0,3,1,14,32.768,0,0.0,2.9999888732394373,2.3626319718309856e-07,7.08790874395493e-07,1.7999962676056336,6.999748309859156e-06,1.2599542465784788e-05
14,-10,0,3,2,14,32.768,14955,0.9346875,2.999942253521127,1.2476356338028168e-07,3.7428531180281686e-07,1.799992,7.106385633802815e-06,1.2791458006039156e-05
15,-10,0,3,3,14,32.768,48244,3.01525,2.999911408450704,8.403827746478875e-07,2.521159829371409e-06,1.7999909999999992,7.2457346478873245e-06,1.304226081869183e-05
16,-10,0,4,0,14,32.768,0,0.0,2.9999825,1.6104280555555555e-07,4.831327409726388e-07,1.7999989861111112,7.11038833333333e-06,1.2798719997825419e-05
17,-10,0,4,1,14,32.768,3244,0.20275,2.9998916901408457,1.2513936901408452e-06,3.7541801930494367e-06,1.8000016619718309,7.233171549295776e-06,1.3019718990630281e-05
18,-10,0,4,2,14,32.768,4188,0.26175,2.9998745070422537,1.0260818309859154e-06,3.078284344264929e-06,1.8000043098591547,7.143434507042253e-06,1.2858214643118452e-05
19,-10,0,4,3,14,32.768,2311,0.1444375,2.9999197183098594,1.510535098591549e-06,4.531620340520423e-06,1.7999911830985917,7.040258169014083e-06,1.2672403370501551e-05
20,-10,0,5,0,14,32.768,4187,0.2616875,2.999885211267607,5.958738309859156e-07,1.7876046370821127e-06,1.8000026901408444,7.226725352112676e-06,1.3008130011026196e-05
21,-10,0,5,1,14,32.768,4561,0.2850625,2.999908591549296,1.963025943661972e-06,5.889092496789439e-06,1.8000042816901412,7.163281690140846e-06,1.2893938394838455e-05
22,-10,0,5,2,14,32.768,12385,0.7740625,2.999801830985916,6.068597605633804e-07,1.8205262087405632e-06,1.8000104225352116,7.215915492957745e-06,1.2988722961355776e-05
23,-10,0,5,3,14,32.768,3082,0.192625,2.999890140845071,4.932276197183098e-07,1.4796741124509856e-06,1.7999969718309865,7.2411407042253525e-06,1.3034046202809437e-05
24,-10,0,6,0,14,32.768,17998,1.124875,2.999904366197183,2.9420239436619704e-07,8.825951420370422e-07,1.7999893098591548,7.133030563380286e-06,1.2839391038831548e-05
25,-10,0,6,1,14,32.768,1,6.25e-05,2.999742571428571,4.5107828571428574e-07,1.3531649736505712e-06,1.800017257142857,7.130702571428571e-06,1.2835390194452146e-05
26,-10,0,6,2,14,32.768,0,0.0,2.9999829166666663,1.0510801388888892e-07,3.153250316243055e-07,1.8000023333333328,7.164320416666667e-06,1.2895814934689025e-05
27,-10,0,6,3,14,32.768,3026,0.18912500000000002,2.9998935211267606,8.464198028169012e-07,2.5392663990646466e-06,1.79999338028169,7.0848908450704234e-06,1.2752767757758028e-05
28,-10,0,7,0,14,32.768,1,6.25e-05,2.9997454285714276,4.035354857142857e-07,1.2105420381237144e-06,1.8000182714285715,7.281176142857143e-06,1.3106247942209713e-05
29,-10,0,7,1,14,32.768,0,0.0,2.9999898611111124,2.168451111111111e-07,6.505393668833335e-07,1.800005527777778,7.241621388888886e-06,1.3034973298436805e-05
30,-10,0,7,2,14,32.768,7457,0.4660625,2.999911267605635,3.9189350704225356e-07,1.1756755335202818e-06,1.7999892394366193,7.109146338028169e-06,1.2796399423854786e-05
31,-10,0,7,3,14,32.768,3429,0.21431250000000002,2.999918309859155,5.953188591549295e-07,1.7859650253004225e-06,1.7999897746478868,7.1989594366197205e-06,1.2958067012695067e-05
32,-10,1,0,0,7,32.768,0,0.0,3.000004492753623,2.595611449275362e-07,7.786957175466666e-07,1.7998327246376808,1.0836512898550723e-06,1.950597505770637e-06
33,-10,1,0,1,7,32.768,667894,5340.388,2.999997361111111,0.0024535906944444445,0.007360765624927778,1.800003541666666,1.9046816666666662e-05,3.4284354915809726e-05
34,-10,1,0,2,7,32.768,1,0.008,2.999750289855072,3.9970226086956525e-07,1.1990256967334781e-06,1.8000141739130435,7.766096666666667e-06,1.3979081747824492e-05
35,-10,1,0,3,7,32.768,650875,5205.128,2.999995492957746,0.002401250563380281,0.007203740877667607,1.7999913098591551,1.8486722535211273e-05,3.327612980106478e-05
36,-10,1,1,0,7,32.768,1,0.008,2.999744492753624,4.898494202898552e-07,1.4694579378230436e-06,1.8000175507246376,8.026561304347825e-06,1.4447950445994776e-05
37,-10,1,1,1,7,32.768,0,0.0,3.0000009722222227,1.1506351388888893e-07,3.451977317415278e-07,1.8000011666666664,7.938921111111109e-06,1.4290086453175972e-05
38,-10,1,1,2,7,32.768,1056142,8449.084,2.9999946478873225,0.003980506478873238,0.011941498117300003,1.8000003521126762,2.170971971830986e-05,3.907754230396901e-05
39,-10,1,1,3,7,32.768,1,0.008,2.999805285714286,1.287165071428571e-06,3.861448427182287e-06,1.8000074285714283,8.050782428571432e-06,1.4491470033087287e-05
40,-10,1,2,0,7,32.768,0,0.0,2.9999987142857156,1.0454698571428573e-07,3.1364746353657156e-07,1.7998930571428573,4.523369785714286e-06,8.142027648646213e-06
41,-10,1,2,1,7,32.768,1,0.008,2.9998685507246377,1.9325124637681163e-06,5.797533975071159e-06,1.8000138550724643,8.534597869565216e-06,1.5362522685396565e-05
42,-10,1,2,2,7,32.768,1226372,9796.827,2.9999949999999993,0.005620513055555555,0.01686151105750555,1.8000083472222224,2.380785694444444e-05,4.285436399700972e-05
43,-10,1,2,3,7,32.768,1119944,8955.764,2.999993472222221,0.004198645555555556,0.012595909271991666,1.7999965416666666,2.3642662499999994e-05,4.2556717131252775e-05
44,-10,1,3,0,7,32.768,0,0.0,3.0000083783783804,2.81042472972973e-07,8.431359375316213e-07,1.8000018108108107,8.578920540540543e-06,1.544209433686175e-05
45,-10,1,3,1,7,32.768,1,0.008,2.999948970588235,2.9737678676470593e-06,8.921292659926764e-06,1.799935029411765,7.498093029411767e-06,1.3496994358376292e-05
46,-10,1,3,2,7,32.768,1,0.008,2.9997998571428575,1.1493685428571423e-06,3.448062579045572e-06,1.8000203999999995,8.682439571428569e-06,1.5628572559950572e-05
47,-10,1,3,3,7,32.768,0,0.0,2.9999894285714284,1.161253857142857e-07,3.483833927477143e-07,1.7998488285714285,5.230056642857143e-06,9.414077162169973e-06
48,-10,1,4,0,7,32.768,0,0.0,2.99998647887324,1.447159154929577e-07,4.3415486692028153e-07,1.8000089295774648,7.56840957746479e-06,1.3623226131644647e-05
49,-10,1,4,1,7,32.768,1,0.008,2.99982,1.3034540857142858e-06,3.910326671827428e-06,1.8000122285714293,7.3087850000000026e-06,1.3155906759865714e-05
50,-10,1,4,2,7,32.768,336945,2695.7430000000004,2.999997808219178,0.0012532815068493155,0.003759841787350685,1.7999913424657537,1.2775287575342465e-05,2.2995562266675672e-05
51,-10,1,4,3,7,32.768,323475,2586.777,3.000000138888889,0.0012046081944444452,0.003613824758195834,1.8000038750000007,1.2412180555555556e-05,2.2341982504002775e-05
52,-10,1,5,0,7,32.768,0,0.0,3.000000540540542,1.2009801351351355e-07,3.60302327659054e-07,1.8000006486486488,7.286651081081077e-06,1.3115994617748375e-05
53,-10,1,5,1,7,32.768,581496,4651.848,3.000000416666667,0.002120573055555555,0.0063617200578388895,1.7999914999999997,1.6229844444444447e-05,2.9213710815311118e-05
54,-10,1,5,2,7,32.768,1,0.008,2.9998017142857147,1.2125883428571432e-06,3.6377219110265717e-06,1.8000159857142857,7.741704000000002e-06,1.3935189946767423e-05
55,-10,1,5,3,7,32.768,505083,4041.2720000000004,2.999997746478872,0.001879159154929578,0.00563747324606338,1.799997253521127,1.573827816901409e-05,2.8328960385690147e-05
56,-10,1,6,0,7,32.768,1,0.008,2.999823768115943,1.3292341304347831e-06,3.987690441891157e-06,1.8000120724637683,7.836232753623188e-06,1.4105315792872463e-05
57,-10,1,6,1,7,32.768,832270,6653.539000000001,2.9999972222222215,0.003068952638888888,0.00920684939645417,1.8000122638888891,1.9206627777777776e-05,3.4572195533458335e-05
