,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),VDD (V),Ivdd (A),Pvdd (W),VDD1v8 (V),Ivdd1v8 (A),Pvdd1v8 (W)
0,-40,0,0,0,14,32.768,1,6.25e-05,2.9999944285714286,3.2420526714285714e-06,9.726337384739996e-06,1.1999921428571425,2.8496231714285712e-06,3.419550479970115e-06
1,-40,0,0,1,14,32.768,3055,0.1909375,2.9999507042253515,1.8845924507042254e-06,5.653782390021831e-06,1.1999951549295766,2.782838450704226e-06,3.339397552584788e-06
2,-40,0,0,2,14,32.768,1,6.25e-05,2.9999659722222223,2.804802930555555e-06,8.414420293833888e-06,1.2000000972222222,2.9370011111111107e-06,3.5244038714904162e-06
3,-40,0,0,3,14,32.768,0,0.0,2.9999997222222223,2.129342222222223e-07,6.388083623012499e-07,1.199994708333333,2.685297083333333e-06,3.222362557945556e-06
4,-40,0,1,0,14,32.768,5590,0.349375,2.99993338028169,1.625209295774648e-06,4.875625772724507e-06,1.1999974647887328,2.915813239436619e-06,3.4989715469759156e-06
5,-40,0,1,1,14,32.768,1,6.25e-05,2.9999752112676057,3.0791676478873248e-06,9.237501101127039e-06,1.2000045633802818,2.8842412676056338e-06,3.461106719735071e-06
6,-40,0,1,2,14,32.768,1,6.25e-05,2.999974366197182,2.9315460140845077e-06,8.794627368751266e-06,1.2000016338028168,2.9099580281690147e-06,3.491957775468872e-06
7,-40,0,1,3,14,32.768,0,0.0,2.999997945205479,2.2668152054794516e-07,6.800500201969864e-07,1.2000007534246575,2.8477930136986294e-06,3.4173735157116443e-06
8,-40,0,2,0,14,32.768,5610,0.350625,2.999890140845071,4.5022485915492954e-07,1.3506513612542254e-06,1.1999901549295775,2.7481954929577448e-06,3.297820415577184e-06
9,-40,0,2,1,14,32.768,0,0.0,2.999977361111112,9.606752777777775e-08,2.882040775108332e-07,1.2000044999999997,2.9391670833333336e-06,3.527033584192223e-06
10,-40,0,2,2,14,32.768,0,0.0,2.9999880281690143,1.6131685915492958e-07,4.839561273464789e-07,1.2000040563380279,3.0108576056338027e-06,3.613065653114084e-06
11,-40,0,2,3,14,32.768,0,0.0,2.999987916666666,1.6748325000000003e-07,5.024531469681946e-07,1.1999953333333329,2.879766388888889e-06,3.4557225790980564e-06
12,-40,0,3,0,14,32.768,0,0.0,2.9999815492957747,2.2395476056338027e-07,6.718653530180281e-07,1.1999989295774645,2.984871408450704e-06,3.5818656053408444e-06
13,-40,0,3,1,14,32.768,0,0.0,2.9999820833333333,1.7176036111111107e-07,5.152811973241668e-07,1.1999970277777783,2.865578472222223e-06,3.4387048122369455e-06
14,-40,0,3,2,14,32.768,0,0.0,3.0000021917808235,1.5008169863013692e-07,4.502515158332875e-07,1.199995630136986,2.8616804109589043e-06,3.4340229391789043e-06
15,-40,0,3,3,14,32.768,0,0.0,2.9999873611111116,2.1200293055555555e-07,6.360138707908334e-07,1.199984458333333,2.825990138888889e-06,3.391160809584446e-06
16,-40,0,4,0,14,32.768,0,0.0,2.999994861111111,2.1612662499999998e-07,6.483825702474997e-07,1.2000006666666672,2.9632522222222214e-06,3.555928290303612e-06
17,-40,0,4,1,14,32.768,163,0.0101875,2.9999154285714287,1.0098676142857143e-06,3.0296032186317144e-06,1.2000093142857144,2.973402e-06,3.5681214354747147e-06
18,-40,0,4,2,14,32.768,230,0.014375,2.9999083098591552,1.9064209859154921e-06,5.719267643723521e-06,1.2000089295774647,2.8483271830985916e-06,3.418025366230704e-06
19,-40,0,4,3,14,32.768,281,0.0175625,2.9998833802816898,1.1625176197183095e-06,3.487537236524224e-06,1.200004887323944,2.9764594366197194e-06,3.5717719304100007e-06
20,-40,0,5,0,14,32.768,221,0.0138125,2.9998821126760564,5.092166478873238e-07,1.5276642828583106e-06,1.2000103098591555,2.9121705633802813e-06,3.4946424966771833e-06
21,-40,0,5,1,14,32.768,246,0.015375,2.9998178571428578,6.831964285714288e-07,2.049584742162e-06,1.2000187428571432,2.914045142857142e-06,3.496914574999999e-06
22,-40,0,5,2,14,32.768,315,0.0196875,2.9998563768115942,1.909001463768116e-06,5.727228743341016e-06,1.2000226956521738,2.8933879710144925e-06,3.472133127526087e-06
23,-40,0,5,3,14,32.768,177,0.0110625,2.999972535211268,1.0010804507042256e-06,3.0032951883405636e-06,1.1999986197183097,3.0239852112676052e-06,3.628794001682393e-06
24,-40,0,6,0,14,32.768,0,0.0,2.999983835616439,9.670175342465755e-08,2.9011338808904117e-07,1.2000012465753427,2.8148558904109594e-06,3.3778497044283547e-06
25,-40,0,6,1,14,32.768,1,6.25e-05,2.999920563380282,2.3704730563380277e-06,7.111393614394787e-06,1.2000025492957744,2.943009295774648e-06,3.531623825539014e-06
26,-40,0,6,2,14,32.768,0,0.0,2.999985479452056,1.9529234246575342e-07,5.858845202635618e-07,1.1999987671232877,2.9381815068493146e-06,3.5258322046164372e-06
27,-40,0,6,3,14,32.768,157,0.0098125,2.9999280281690135,1.20652561971831e-06,3.619582122318732e-06,1.2000047605633801,2.8708860563380277e-06,3.445088379037887e-06
28,-40,0,7,0,14,32.768,1,6.25e-05,2.999884225352113,2.08989671830986e-06,6.2696417481649295e-06,1.2000094788732396,3.0800695774647895e-06,3.6961144904969025e-06
29,-40,0,7,1,14,32.768,0,0.0,2.9999939726027396,1.721121369863014e-07,5.16342804891233e-07,1.1999999863013695,3.0030986301369856e-06,3.603736539164657e-06
30,-40,0,7,2,14,32.768,914,0.057125,2.9999326760563387,2.1652439436619716e-07,6.495714513876054e-07,1.199998056338028,2.9009815492957756e-06,3.481186905351127e-06
31,-40,0,7,3,14,32.768,254,0.015875,2.999944507042254,8.618747605633802e-07,2.585659694415493e-06,1.2000062957746478,2.927317323943662e-06,3.5128078910733797e-06
32,-40,1,0,0,7,32.768,0,0.0,2.9999879729729733,1.6236079729729727e-07,4.870871389451352e-07,1.1999996621621627,3.124699594594594e-06,3.7496604532544596e-06
33,-40,1,0,1,7,32.768,0,0.0,2.999991506849315,1.7784508219178075e-07,5.335399424773972e-07,1.200002890410959,3.03889589041096e-06,3.646704148484383e-06
34,-40,1,0,2,7,32.768,1,0.008,2.9999584722222217,2.9834733749999996e-06,8.95041301890736e-06,1.2000117499999996,2.9863836111111107e-06,3.58370184816875e-06
35,-40,1,0,3,7,32.768,0,0.0,2.999992876712329,2.043578904109589e-07,6.130803941552056e-07,1.1999932465753422,2.981202191780821e-06,3.5774386175116444e-06
36,-40,1,1,0,7,32.768,1,0.008,2.9999829577464774,2.917678802816902e-06,8.753051142797465e-06,1.1999974507042257,3.0221839436619723e-06,3.626624472436902e-06
37,-40,1,1,1,7,32.768,0,0.0,3.000000833333334,2.1431845833333345e-07,6.429601479776392e-07,1.1999988055555555,3.149977222222223e-06,3.7799891600473617e-06
38,-40,1,1,2,7,32.768,1,0.008,2.9998848571428574,1.9041049857142856e-06,5.712286307550572e-06,1.2000104000000003,3.1691862857142853e-06,3.8030633033097142e-06
