,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),VDD (V),Ivdd (A),Pvdd (W),VDD1v8 (V),Ivdd1v8 (A),Pvdd1v8 (W)
0,-10,0,0,0,14,32.768,32133,2.0083125,2.9998961428571427,1.5434333142857142e-06,4.6303112117554285e-06,1.1999828999999993,2.721163042857143e-06,3.2654270314314e-06
1,-10,0,0,1,14,32.768,31484,1.96775,2.9997995714285715,8.750151285714285e-07,2.625008996274428e-06,1.2000087571428575,2.999765714285713e-06,3.599743844599286e-06
2,-10,0,0,2,14,32.768,1,6.25e-05,2.999759285714285,6.721359142857143e-07,2.016361653857285e-06,1.2000213142857146,2.9044518571428572e-06,3.485401171462143e-06
3,-10,0,0,3,14,32.768,0,0.0,2.9999922535211287,1.7308026760563375e-07,5.192475815256339e-07,1.1999971690140843,2.935375492957746e-06,3.522466965774929e-06
4,-10,0,1,0,14,32.768,51849,3.2405625000000002,2.999944647887324,2.7865788873239434e-06,8.359759203300002e-06,1.200002774647888,3.015537042253521e-06,3.618658680229578e-06
5,-10,0,1,1,14,32.768,1,6.25e-05,2.9997443661971834,3.521365633802818e-07,1.0563361729721123e-06,1.2000128028169013,2.8986284507042255e-06,3.478391038043522e-06
6,-10,0,1,2,14,32.768,1,6.25e-05,2.9997455072463755,4.531673043478261e-07,1.359436622182029e-06,1.2000127246376808,2.957831014492755e-06,3.5494346489933343e-06
7,-10,0,1,3,14,32.768,0,0.0,2.999984583333333,2.0040011111111106e-07,6.012040259929165e-07,1.2000011527777783,3.156145e-06,3.7874000103906946e-06
8,-10,0,2,0,14,32.768,52148,3.25925,2.99986971830986,1.4139116338028166e-06,4.241739332050704e-06,1.200001830985915,3.100524929577465e-06,3.7206342106323946e-06
9,-10,0,2,1,14,32.768,0,0.0,2.9999991666666666,2.2172130555555562e-07,6.651675544734722e-07,1.1999950416666663,3.0133599999999996e-06,3.616033801387222e-06
10,-10,0,2,2,14,32.768,0,0.0,2.9999956944444435,1.6829229166666666e-07,5.048817989100003e-07,1.1999987083333332,3.009527222222223e-06,3.6114447069709734e-06
11,-10,0,2,3,14,32.768,0,0.0,2.9999894594594605,1.1675113513513512e-07,3.5025797608e-07,1.2000027567567566,2.924226351351352e-06,3.5090972136029735e-06
12,-10,0,3,0,14,32.768,0,0.0,2.9999832394366206,1.9744126760563384e-07,5.923253255029577e-07,1.2000022816901408,3.0083378873239426e-06,3.6100263209594375e-06
13,-10,0,3,1,14,32.768,0,0.0,2.9999770270270285,1.6828274324324324e-07,5.048508229233783e-07,1.2000099594594595,3.051395810810811e-06,3.6617203958733782e-06
14,-10,0,3,2,14,32.768,0,0.0,2.999997222222223,1.9648480555555553e-07,5.894594820744442e-07,1.1999928750000002,3.0060652777777783e-06,3.607276529278334e-06
15,-10,0,3,3,14,32.768,514,0.032125,2.999982083333333,1.6491654166666662e-07,4.947500385175001e-07,1.200008597222222,3.0591836111111115e-06,3.67106671603264e-06
16,-10,0,4,0,14,32.768,0,0.0,2.999987183098592,1.9109069014084505e-07,5.732769672373239e-07,1.2000037042253524,3.081939154929577e-06,3.6983591665577482e-06
17,-10,0,4,1,14,32.768,2823,0.1764375,2.999897183098592,1.4601790140845067e-06,4.380525009464085e-06,1.2000051830985914,2.985978028169014e-06,3.5831889966907043e-06
18,-10,0,4,2,14,32.768,2715,0.1696875,2.99991625,1.4833071666666668e-06,4.449942961021387e-06,1.2000009999999997,3.019913749999999e-06,3.6239012508611113e-06
19,-10,0,4,3,14,32.768,2040,0.1275,2.999912535211268,1.334013295774648e-06,4.002065142897747e-06,1.199998647887324,3.0822176056338023e-06,3.698663442690282e-06
20,-10,0,5,0,14,32.768,3993,0.2495625,2.999908591549296,9.947973521126758e-07,2.9844168946877457e-06,1.1999973661971832,2.896778873239436e-06,3.4761305233073234e-06
21,-10,0,5,1,14,32.768,4237,0.2648125,2.999949436619719,2.225055154929577e-06,6.675184038819013e-06,1.2000048732394373,2.9534766197183104e-06,3.544195661168874e-06
22,-10,0,5,2,14,32.768,3934,0.245875,2.9998090140845073,1.0718373943661973e-06,3.2154712244245064e-06,1.2000091690140846,3.1305714084507043e-06,3.756713734702535e-06
23,-10,0,5,3,14,32.768,2865,0.1790625,2.9998887323943673,4.051349154929577e-07,1.2153988298639439e-06,1.1999949436619715,3.1561191549295775e-06,3.787338065954507e-06
24,-10,0,6,0,14,32.768,7390,0.46187500000000004,2.9999199999999995,1.529206605633803e-06,4.587648993019157e-06,1.2000015492957745,2.9518697183098583e-06,3.5422501200125347e-06
25,-10,0,6,1,14,32.768,1,6.25e-05,2.9997721739130423,8.382059275362319e-07,2.514589335477391e-06,1.2000175942028983,2.9402863768115954e-06,3.5283931394852166e-06
26,-10,0,6,2,14,32.768,0,0.0,2.9999887500000013,1.4497818055555563e-07,4.349395103975e-07,1.2000038888888886,2.941234027777777e-06,3.5295041399127785e-06
27,-10,0,6,3,14,32.768,2821,0.1763125,2.9999045714285706,7.004651000000001e-07,2.1014098261297152e-06,1.1999917999999994,2.900168571428571e-06,3.4801815357995705e-06
28,-10,0,7,0,14,32.768,1,6.25e-05,2.999840144927536,1.5836841159420286e-06,4.75101772841348e-06,1.2000058840579715,2.980488115942029e-06,3.57660319854377e-06
29,-10,0,7,1,14,32.768,0,0.0,2.999995205479452,1.1890736986301369e-07,3.5672842480589027e-07,1.1999977671232875,3.023385616438357e-06,3.6280701712173965e-06
30,-10,0,7,2,14,32.768,3953,0.24706250000000002,2.9998802816901406,3.163903802816901e-07,9.491497275299999e-07,1.2000027746478874,2.9977473239436624e-06,3.597316613203381e-06
31,-10,0,7,3,14,32.768,3165,0.1978125,2.999903661971832,4.6581204225352126e-07,1.3974200976152112e-06,1.1999908028169017,2.8867995774647895e-06,3.464147168330704e-06
32,-10,1,0,0,7,32.768,0,0.0,2.9999818055555547,1.75234888888889e-07,5.257061833184721e-07,1.2000023194444438,3.4911134722222243e-06,4.189360516230693e-06
