,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),VDD (V),Ivdd (A),Pvdd (W),VDD1v8 (V),Ivdd1v8 (A),Pvdd1v8 (W)
0,-30,0,0,0,14,32.768,11854,0.7408750000000001,2.999941594202898,2.4141639565217382e-06,7.242514019692609e-06,1.7999315652173917,5.739585333333335e-06,1.0331174315481466e-05
1,-30,0,0,1,14,32.768,7720,0.4825,2.9999053521126755,1.4744464366197184e-06,4.423307941901973e-06,1.7999956197183096,7.108939718309856e-06,1.2796062611539155e-05
2,-30,0,0,2,14,32.768,1,6.25e-05,2.999901285714285,2.214717557142857e-06,6.644142674503287e-06,1.8000021428571429,7.025153714285715e-06,1.2645293593931283e-05
3,-30,0,0,3,14,32.768,0,0.0,2.999989178082192,1.8332560273972597e-07,5.49977154899452e-07,1.7999986986301373,6.8939747945205486e-06,1.2409167614025618e-05
4,-30,0,1,0,14,32.768,11219,0.7011875,2.9999161971830994,1.6921939014084504e-06,5.076591404931406e-06,1.799996845070423,7.237439577464787e-06,1.302737459540155e-05
5,-30,0,1,1,14,32.768,1,6.25e-05,2.999824000000001,1.3713856857142855e-06,4.11409597507e-06,1.8000227428571438,7.513023428571428e-06,1.352361322011686e-05
6,-30,0,1,2,14,32.768,1,6.25e-05,2.9998305633802818,1.5815664366197184e-06,4.744656898613522e-06,1.8000096619718313,7.297405211267605e-06,1.3135397767031266e-05
7,-30,0,1,3,14,32.768,0,0.0,2.9999986111111108,1.0211294444444444e-07,3.063410146505555e-07,1.799996555555556,7.427584861111109e-06,1.3369648513803607e-05
8,-30,0,2,0,14,32.768,15274,0.9546250000000001,2.9998953521126763,6.031662676056337e-07,1.809488069799577e-06,1.7999904788732397,7.507836338028169e-06,1.3514043545137603e-05
9,-30,0,2,1,14,32.768,0,0.0,3.000000410958904,2.3009554794520544e-07,6.902938662054793e-07,1.7999967123287666,7.32405821917808e-06,1.3183302171510958e-05
10,-30,0,2,2,14,32.768,0,0.0,2.9999891549295774,1.8087967605633805e-07,5.426421737546479e-07,1.8000047746478869,7.447031549295773e-06,1.3404708392318311e-05
11,-30,0,2,3,14,32.768,0,0.0,2.9999891549295774,1.6408071830985917e-07,4.92243966662817e-07,1.800009140845071,7.448077887323941e-06,1.340662836040211e-05
12,-30,0,3,0,14,32.768,0,0.0,2.9999967123287674,2.0838704109589047e-07,6.251645421916439e-07,1.7999941917808215,7.385474383561644e-06,1.329383098513726e-05
13,-30,0,3,1,14,32.768,0,0.0,2.9999845070422544,1.562313802816901e-07,4.686997695222536e-07,1.7999980281690144,7.507895915492957e-06,1.351421733567662e-05
14,-30,0,3,2,14,32.768,0,0.0,2.999987123287672,1.4090398630136985e-07,4.2271132573219174e-07,1.7999998904109598,7.298292054794522e-06,1.3136944733922605e-05
15,-30,0,3,3,14,32.768,0,0.0,2.99999676056338,1.424941971830986e-07,4.27486418997324e-07,1.799989422535211,7.24385929577465e-06,1.3038886163455913e-05
16,-30,0,4,0,14,32.768,0,0.0,2.999980694444444,1.0990040277777779e-07,3.2970711213999995e-07,1.8000010277777783,7.3719708333333365e-06,1.3269573983991251e-05
17,-30,0,4,1,14,32.768,1457,0.0910625,2.9999020289855065,5.0065015942029e-07,1.5019571157531882e-06,1.8000120434782607,7.4375614492753645e-06,1.3387715932352757e-05
18,-30,0,4,2,14,32.768,2203,0.1376875,2.999913285714284,9.372602999999998e-07,2.811858639060001e-06,1.8000047999999997,7.423288714285711e-06,1.3361960866794857e-05
19,-30,0,4,3,14,32.768,897,0.0560625,2.9998552857142853,1.0402831285714286e-06,3.120888325527e-06,1.8000197,7.491320999999997e-06,1.3484530288961285e-05
20,-30,0,5,0,14,32.768,656,0.041,2.9999039436619706,-2.123344929577463e-07,-6.36896069510423e-07,1.799986042253521,7.4125957746478854e-06,1.334257779758352e-05
21,-30,0,5,1,14,32.768,1676,0.10475,2.9998573239436617,1.111513e-06,3.3345719824357748e-06,1.8000088028169017,7.308225492957748e-06,1.3154877206801407e-05
22,-30,0,5,2,14,32.768,3347,0.2091875,2.9998581690140846,1.808063154929577e-06,5.4243109688963394e-06,1.7999992816901407,7.308030000000001e-06,1.3154454454406198e-05
23,-30,0,5,3,14,32.768,812,0.05075,2.9999416901408456,2.946630563380282e-07,8.840747405584508e-07,1.8000033239436612,7.513224788732392e-06,1.3523835282255774e-05
24,-30,0,6,0,14,32.768,0,0.0,2.9999861111111112,1.0665638888888891e-07,3.1997302529013884e-07,1.8000040277777778,7.335438055555558e-06,1.3203838861363892e-05
25,-30,0,6,1,14,32.768,1,6.25e-05,2.9997858571428564,1.0882542999999998e-06,3.2647149015997137e-06,1.8000188428571426,7.172048285714286e-06,1.2909820996999283e-05
26,-30,0,6,2,14,32.768,0,0.0,2.9999909722222227,2.7453933333333344e-07,8.236222987829166e-07,1.8000060833333338,7.35012486111111e-06,1.3230293680203474e-05
27,-30,0,6,3,14,32.768,549,0.0343125,2.9999298591549297,6.467685211267606e-07,1.9403905536218306e-06,1.8000088873239433,7.2599635211267586e-06,1.306800628275225e-05
28,-30,0,7,0,14,32.768,1,6.25e-05,2.999858873239436,1.6483536056338025e-06,4.945010480087321e-06,1.8000073380281694,7.24768366197183e-06,1.3045886975360707e-05
29,-30,0,7,1,14,32.768,0,0.0,3.000002083333332,1.3954308333333333e-07,4.1864027145569443e-07,1.799992013888888,7.365244444444448e-06,1.3257400696157914e-05
30,-30,0,7,2,14,32.768,4832,0.302,2.99989014084507,7.66530633802817e-07,2.2997287665071827e-06,1.800001197183098,7.408240140845072e-06,1.3334845649995634e-05
31,-30,0,7,3,14,32.768,702,0.043875000000000004,2.999932535211268,6.745048028169011e-07,2.0236478541240837e-06,1.8000055915492958,7.3942640845070435e-06,1.3309729384950704e-05
32,-30,1,0,0,7,32.768,0,0.0,2.9999933333333333,2.1692513888888886e-07,6.507797698220835e-07,1.7999935138888894,7.636028333333332e-06,1.3744819723095001e-05
