,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),VDD (V),Ivdd (A),Pvdd (W),VDD1v8 (V),Ivdd1v8 (A),Pvdd1v8 (W)
0,10,0,0,0,14,32.768,129875,8.1171875,2.999975217391304,4.279787884057971e-06,1.2839412799268555e-05,1.8000088550724647,7.892666086956521e-06,1.4206925449907103e-05
1,10,0,0,1,14,32.768,120444,7.52775,2.999998169014084,5.29947014084507e-06,1.589843673536479e-05,1.7999959577464781,7.570565915492957e-06,1.362700068998282e-05
2,10,0,0,2,14,32.768,1,6.25e-05,2.9997771428571434,8.564374714285716e-07,2.5692529861014297e-06,1.8000151857142848,7.404087428571426e-06,1.332747039579643e-05
3,10,0,0,3,14,32.768,0,0.0,2.9999871830985905,1.5109125352112673e-07,4.532773247481692e-07,1.7999878169014079,7.291228169014088e-06,1.3124139639905775e-05
4,10,0,1,0,14,32.768,195546,12.221625,2.9998224242424247,5.4942949848484836e-06,1.648306711795924e-05,1.799999742424242,7.468163939393939e-06,1.3442700086648029e-05
5,10,0,1,1,14,32.768,1,6.25e-05,2.999855915492959,1.7807343661971824e-06,5.342216465898592e-06,1.80000838028169,7.51087309859155e-06,1.3519637306010284e-05
6,10,0,1,2,14,32.768,1,6.25e-05,2.9998235714285717,1.1590461714285717e-06,3.4771241526604283e-06,1.8000123285714285,7.504843857142856e-06,1.350880819994457e-05
7,10,0,1,3,14,32.768,0,0.0,2.999995205479452,1.6634542465753426e-07,4.990412066376713e-07,1.8000053424657536,7.670866575342466e-06,1.3807623905333433e-05
8,10,0,2,0,14,32.768,199975,12.4984375,2.999764126984127,4.435388476190474e-06,1.33069092188427e-05,1.8000013968253965,7.63562507936508e-06,1.3744147039611907e-05
9,10,0,2,1,14,32.768,0,0.0,2.9999862500000005,2.608519722222222e-07,7.825620791497222e-07,1.800002763888889,7.373434305555557e-06,1.327222801654e-05
10,10,0,2,2,14,32.768,0,0.0,2.999989436619718,1.3475439436619714e-07,4.042671177721127e-07,1.8000020563380283,7.488774647887324e-06,1.3479828727341973e-05
11,10,0,2,3,14,32.768,0,0.0,2.999982328767123,1.7232098630136988e-07,5.169638942187671e-07,1.8000073835616448,7.842225890410954e-06,1.411608356469849e-05
12,10,0,3,0,14,32.768,0,0.0,2.9999989041095896,1.9754195890410954e-07,5.926310999828768e-07,1.7999981095890414,7.6105961643835624e-06,1.3699077196643702e-05
13,10,0,3,1,14,32.768,0,0.0,2.999990704225353,1.8124792957746473e-07,5.43744835216338e-07,1.7999963521126758,7.553471126760561e-06,1.3596241280642394e-05
14,10,0,3,2,14,32.768,152039,9.502437500000001,2.9999452173913053,4.592177144927536e-06,1.3776726591094054e-05,1.8000049855072469,8.578113188405798e-06,1.5440792242380864e-05
15,10,0,3,3,14,32.768,186328,11.6455,2.9999734285714283,6.220940114285715e-06,1.8662787237938858e-05,1.7999974285714284,7.721176571428573e-06,1.3898104635784856e-05
16,10,0,4,0,14,32.768,0,0.0,2.999989315068493,1.4767635616438355e-07,4.430328111313697e-07,1.8000000136986303,7.520207260273974e-06,1.3536389902516852e-05
17,10,0,4,1,14,32.768,14091,0.8806875000000001,2.999874857142857,1.2516617428571433e-06,3.754967850700145e-06,1.8000098714285715,7.641872999999995e-06,1.3755449104032715e-05
18,10,0,4,2,14,32.768,13712,0.857,2.9999085915492976,1.6071355915492952e-06,4.8214386624431e-06,1.8000013943661972,7.579535633802817e-06,1.364317507824521e-05
