,temp,design,group,inst,CTR,FreqRef (kHz),DOUT,Freq (kHz),VDD (V),Ivdd (A),Pvdd (W),VDD1v8 (V),Ivdd1v8 (A),Pvdd1v8 (W)
0,-30,0,0,0,14,32.768,3650,0.228125,2.9999194444444437,2.2054837916666667e-06,6.616453500397917e-06,1.1999860833333333,2.7573975277777775e-06,3.3088699259745002e-06
1,-30,0,0,1,14,32.768,6985,0.4365625,2.9999526760563384,2.1118795774647886e-06,6.335669238024223e-06,1.1999949436619721,2.725350422535211e-06,3.270410392213662e-06
2,-30,0,0,2,14,32.768,1,6.25e-05,2.999800571428571,1.2450763285714286e-06,3.7351851819447147e-06,1.2000162571428572,2.7218685714285717e-06,3.266282340275999e-06
3,-30,0,0,3,14,32.768,0,0.0,2.999986250000001,1.1176161111111112e-07,3.352894675637499e-07,1.2000005694444447,2.825434444444444e-06,3.390546524724724e-06
4,-30,0,1,0,14,32.768,11847,0.7404375,2.9998791549295776,1.13405961971831e-06,3.4021496849408446e-06,1.2000040845070425,2.9004622535211245e-06,3.48057072231169e-06
5,-30,0,1,1,14,32.768,1,6.25e-05,2.999909428571428,2.2546737428571423e-06,6.764018582916428e-06,1.2000054571428573,2.752192e-06,3.302648395936426e-06
6,-30,0,1,2,14,32.768,1,6.25e-05,3.000005138888889,3.343378888888888e-06,1.0030178900973615e-05,1.1999982083333336,2.814840138888888e-06,3.3778128815451382e-06
7,-30,0,1,3,14,32.768,0,0.0,2.9999894666666655,9.497958666666669e-08,2.8494436328720003e-07,1.1999979466666668,2.784556533333333e-06,3.341484914908e-06
8,-30,0,2,0,14,32.768,12198,0.762375,2.999880833333334,4.7483104166666675e-07,1.424469631799861e-06,1.1999953194444446,2.8303780555555555e-06,3.3964541434301388e-06
9,-30,0,2,1,14,32.768,0,0.0,2.9999809589041093,1.7769826027397257e-07,5.330942823276713e-07,1.200000753424658,2.9570589041095887e-06,3.5484938110946586e-06
10,-30,0,2,2,14,32.768,0,0.0,2.9999920833333324,1.0450462500000001e-07,3.135209392790278e-07,1.2000025694444447,2.797268194444444e-06,3.3567510310273623e-06
11,-30,0,2,3,14,32.768,0,0.0,2.999992328767124,2.1377616438356165e-07,6.413299245272603e-07,1.1999971095890414,2.7858350684931487e-06,3.34301653383274e-06
12,-30,0,3,0,14,32.768,0,0.0,2.9999863013698627,1.8615916438356162e-07,5.584786894534247e-07,1.2000014794520548,2.862159589041096e-06,3.43461170127178e-06
13,-30,0,3,1,14,32.768,0,0.0,2.999991126760563,1.7064746478873235e-07,5.119438802240845e-07,1.1999996056338023,2.8262942253521125e-06,3.3915728045042246e-06
14,-30,0,3,2,14,32.768,0,0.0,2.9999923287671235,1.687170410958904e-07,5.061522205441096e-07,1.1999919041095892,2.7744012328767107e-06,3.3292766208263005e-06
